,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
11.56_389.1233m/z,,389.1232633,1,11.55898333,0.17205,32,4.06E-09,8.78E-08,64.10426562,HI_L,CK_L,100 - 10.5,171826.1667,38.27,2179.943257,316.2555811,2249.336267,5865.970945,2976.204964,2494.7913,218294.5717,210748.0911,132709.4281,90225.20092,98812.11327,290826.2251,1784.575119,354.806394,1842.517263,4506.900365,3399.043243,1890.518796,190668.2768,134527.0458,117864.3057,8892.976353,47060.23845,282018.3722,x,x,x,x,,,,,,,,,,
11.53_313.0713m/z,,313.0713213,1,11.53166667,1.083483333,105,2.60E-05,0.000130486,3.500303937,HI_L,CK_L,100 - 16.9,1604693.306,32.41,708464.7227,391299.64,513006.5543,505529.5074,219066.6296,413296.8904,1805107.757,636103.8816,1628071.504,1443674.559,1614227.053,2438302.688,579973.131,438998.1476,420223.2661,388404.7745,250190.0763,313190.7425,1576662.134,406044.845,1445952.41,142294.6536,768791.4722,2364457.176,x,x,x,x,,,,,,,,,,
9.40_1061.3851m/z,,1061.385131,1,9.401366667,0.285383333,12,1.55E-07,2.13E-06,353.0027333,CK_L,HI_L,100 - 46 - 20.8 - 2.96,373939.4619,13.06,336709.3787,396594.8546,426588.4789,427720.219,319669.1545,336354.686,0,0,10593.10387,0,0,0,275641.6605,444938.8363,349434.9192,328622.9048,365085.5007,254884.9902,0,0,9408.139648,0,0,0,x,x,x,x,,,,,,,,,,
11.50_372.0841m/z,,372.0840732,1,11.50331667,0.315566667,1,1.46E-10,3.86E-09,39.94954787,HI_L,CK_L,100,169680.3936,23.11,2368.686975,5227.913843,3270.296467,7987.373452,5374.810823,1255.12079,194377.6278,180260.4283,201035.5628,103495.6628,155124.5778,219641.4063,1939.087096,5865.184268,2678.824765,6136.800995,6138.42616,951.1134033,169778.1445,115065.8246,178547.3524,10200.96905,73879.60222,212989.4299,x,x,x,x,,,,,,,,,,
9.43_613.1319m/z,,613.1318789,1,9.43035,0.487916667,1,1.98E-05,0.000103473,3.543816618,CK_L,HI_L,100 - 28.6 - 32.6 - 8.34 - 0.957,2961380.791,29.75,3274082.377,2011874.87,3599973.173,3296084.082,1719544.014,3866726.233,423207.8376,630391.9881,974437.0891,1546949.46,1008901.375,585426.8493,2680274.327,2257117.694,2948875.549,2532423.48,1963844.739,2930152.362,369648.7204,402398.7662,865434.7515,152473.8635,480499.1788,567696.8334,x,x,x,x,,,,,,,,,,
11.50_469.1107m/z,,469.1107082,1,11.50331667,0.374433333,2,9.37E-11,2.52E-09,42.91651253,HI_L,CK_L,100 - 20.9 - 1.36,316124.808,23.23,2797.720827,10438.24687,7229.373106,12600.9896,8343.231058,2786.686927,354700.2478,403605.2511,356841.513,189247.1778,262261.8721,403758.5071,2290.308685,11710.64466,5921.855682,9681.501183,9528.578674,2111.713318,309811.1166,257633.7551,316924.5604,18653.00005,124904.7898,391530.4298,x,x,x,x,,,,,,,,,,
9.43_649.1767m/z,,649.1766726,1,9.43035,0.632033333,5,1.33E-07,1.89E-06,5.693179944,HI_L,CK_L,100 - 25.9 - 6.26 - 0.0576,586538.8178,31.88,94877.45025,75810.7218,77516.83881,181392.5918,90820.77366,97730.52141,828296.8847,576785.4665,694151.3273,273193.5219,453544.4112,764913.1841,77669.88267,85051.87082,63497.0039,139366.244,103723.9507,74058.8552,723471.676,368180.0601,616502.2741,26927.10579,216004.9759,741747.313,x,x,x,x,,,,,,,,,,
11.50_297.0763m/z,,297.0763033,1,11.50331667,0.433233333,46,7.54E-06,5.31E-05,304.7868194,HI_L,CK_L,100 - 15.5,196012.6281,25.48,1536.675205,0,408.7098743,1913.298085,0,0,249125.3265,110828.9404,196804.4291,166172.6211,216299.595,284603.9707,1257.974182,0,334.7898712,1470.011345,0,0,217597.2418,70745.55153,174789.5211,16378.67441,103014.8044,275984.5626,x,x,x,x,,,,,,,,,,
9.46_467.2276m/z,,467.2276409,1,9.4581,0.342883333,146,0.00023987,0.000875038,103.4019868,CK_L,HI_L,100 - 24.5 - 1.27,487413.5262,35.12,332407.0563,678959.8861,637743.7278,534547.1709,500072.835,240750.4808,0,0,0,0,40500.29058,681.1452452,272119.6343,761723.5024,522400.25,410699.4158,571119.6679,182437.4284,0,0,0,0,19288.66076,660.5163383,x,x,x,x,,,,,,,,,,
9.46_881.2419m/z,,881.2418843,1,9.4581,0.170683333,0,0.001203225,0.0032011,28.17198964,CK_L,HI_L,100 - 41.6,183244.6667,42.22,178035.6844,102869.2238,279874.3567,142179.2512,120889.9667,275619.5173,0,0,15271.99198,0,0,4687.121553,145746.0195,115408.7408,229255.7771,109238.1339,138065.1633,208860.7083,0,0,13563.63867,0,0,4545.169164,x,x,x,x,,,,,,,,,,
11.47_357.0974m/z,,357.097418,1,11.47428333,0.403916667,81,1.03E-13,3.51E-12,40.01316825,HI_L,CK_L,100 - 19.7,3621747.998,16.07,75267.70549,64964.74061,91301.9544,169544.9409,59331.9423,82672.12971,4154357.995,3725902.919,3761390.652,2988906.161,3288158.774,3359134.068,61616.68382,72883.78998,74788.91869,130263.5426,67761.40756,62647.81151,3628602.735,2378359.443,3340634.527,294599.1977,1566017.878,3257400.606,x,x,x,x,,,,,,,,,,
11.42_778.4244m/z,,778.4244132,1,11.41658333,0.25775,0,2.91E-05,0.000144495,10.33940901,HI_L,CK_L,100 - 39.2 - 5.44 - 0.186,188528.0825,45.57,1303.922393,25424.8801,34533.56107,15289.17167,14027.88242,18824.17532,249981.0486,354855.4704,164944.7524,66106.38612,162201.2331,253337.8545,1067.434875,28524.1133,28287.75909,11746.86578,16020.86534,14264.70313,218344.6679,226515.2574,146493.7269,6515.724238,77249.92872,245665.3602,x,x,x,x,,,,,,,,,,
9.49_653.1716m/z,,653.1715676,1,9.487083333,0.6294,75,2.69E-08,4.81E-07,4.937937076,CK_L,HI_L,100 - 31.1 - 6.73 - 0.534,4030879.048,24.56,3940220.677,3404567.5,3607347.081,5733192.678,2771291.481,4728654.871,1090089.158,806052.0681,723492.2633,387583.5918,1000894.128,969972.0465,3225597.619,3819576.287,2954915.799,4404885.128,3165017.093,3583310.12,952132.7978,514528.0458,642561.0787,38201.87355,476685.6489,940595.8404,x,x,x,x,,,,,,,,,,
9.49_643.1424m/z,,643.142367,1,9.487083333,0.429883333,0,0.000298415,0.001054201,2.105550046,CK_L,HI_L,100 - 29.8 - 33.3 - 8.64 - 0.788 - 0.0296,1985933.59,28.2,1989671.642,1340422.215,2701336.571,2317328.758,1310410.602,2256431.752,543108.124,682790.1577,920298.9634,1069593.744,1192939.311,820092.9634,1628812.353,1503816.536,2212767.979,1780433.269,1496584.528,1709893.184,474375.0121,435846.1437,817352.6168,105423.6707,568149.0514,795255.9384,x,x,x,x,,,,,,,,,,
9.49_520.1451m/z,,520.1451042,1,9.487083333,0.543916667,0,1.18E-07,1.70E-06,26.51923892,CK_L,HI_L,100 - 23.6,165104.0263,48.38,125347.265,223585.787,128667.2298,84437.21996,298619.6242,129967.0318,3640.39823,3841.533357,3443.673824,1078.195071,10998.8931,10447.40105,102613.5013,250840.3696,105396.2432,64874.19407,341045.4011,98487.24281,3179.687208,2452.169939,3058.458092,106.2714538,5238.330755,10130.99502,x,x,x,x,,,,,,,,,,
9.49_1200.8346m/z,,1200.834636,1,9.487083333,0.170683333,1,0.014246632,0.024819188,10.28392668,CK_L,HI_L,100 - 25.6,189356.1793,40.35,136315.9356,148361.3254,336711.7037,169627.9715,204346.4877,140773.652,8103.660533,0,25917.29533,0,9181.286406,10138.32696,111592.8252,166446.2227,275813.4193,130327.3361,233378.6001,106676.3521,7078.10083,0,23018.13867,0,4372.677734,9831.281426,x,x,x,x,,,,,,,,,,
9.49_1200.3330m/z,,1200.333015,1,9.487083333,0.344166667,0,0.021615359,0.034927175,12.0785036,CK_L,HI_L,62 - 100 - 19.3,439408.6446,35.01,378453.6945,302295.0559,666642.0793,476273.2457,263878.0529,548909.7391,5565.632876,0,66200.65658,0,0,18203.75535,309814.9662,339144.1136,546071.9936,365926.8151,301367.9916,415956.3082,4861.273559,0,58795.32852,0,0,17652.44331,x,x,x,x,,,,,,,,,,
8.35_751.2343m/z,,751.2343018,1,8.353066667,0.34205,0,0.003666469,0.008277974,36.16602745,CK_L,HI_L,100 - 37.3 - 23.5,155178.648,41.81,230777.0413,165496.0489,88985.55418,222501.7752,76151.91897,147159.5495,6695.979096,2678.366675,9816.454314,0,15344.48629,2120.834039,188921.8742,185669.6287,72891.46678,170950.9545,86971.04827,111515.498,5848.568681,1709.684555,8718.367553,0,7307.96215,2056.603262,x,x,x,x,,,,,,,,,,
9.54_499.2541m/z,,499.2541354,1,9.544433333,0.629633333,106,2.35E-07,2.97E-06,15.00345288,CK_L,HI_L,100 - 23.1,564637.4689,14.39,574216.3825,455323.947,546812.7283,681697.8812,505995.5586,623778.3156,27521.49887,38323.86511,20949.67761,5514.66526,83239.21315,48457.21422,470072.9092,510826.8673,447915.1947,523757.1851,577883.8505,472690.6936,24038.51238,24463.31224,18606.20787,543.5486677,39643.49198,46989.65738,x,x,x,x,,,,,,,,,,
9.54_1091.3946m/z,,1091.394569,1,9.544433333,0.285516667,0,4.49E-05,0.000209529,214.8249716,CK_L,HI_L,100 - 44.9 - 17 - 1.43,358047.6014,17.67,386639.8822,305635.6942,423599.8239,380078.0778,395541.0981,256791.0322,0,5841.246902,8491.136502,0,0,2334.561723,316516.4558,342891.9678,346986.7977,292018.8395,451736.7967,194592.7393,0,3728.649143,7541.302246,0,0,2263.858071,x,x,x,x,,,,,,,,,,
11.13_695.2908m/z,,695.2908377,1,11.12583333,0.318066667,1,0.000816612,0.00240368,46.67938288,CK_L,HI_L,100 - 35.9 - 7.07,149920.6005,8.05,167881.5546,161987.6399,146994.4344,140243.4583,143004.2936,139412.2224,4072.384076,858.015828,764.4447151,0,11394.14685,1985.313599,137433.5062,181733.5529,120408.7566,107750.8394,163321.3384,105644.6793,3557.003035,547.698126,678.9325133,0,5426.574231,1925.187143,x,x,x,x,,,,,,,,,,
9.60_211.1331m/z,,211.1331078,1,9.600133333,1.957683333,28,6.42E-07,6.73E-06,4.020322387,CK_L,HI_L,100 - 10.5,1363746.318,16.44,1488871.245,631854.9069,1524997.973,2103706.588,843930.2421,1589116.953,318309.0565,334747.9316,352391.1298,378310.237,368583.7672,278325.5259,1218840.247,708876.5368,1249184.096,1616304.629,963829.9181,1204211.137,278025.4168,213679.9915,312972.0053,37287.85259,175541.6355,269896.2644,x,x,x,x,,,,,,,,,,
10.81_868.4055m/z,,868.4055393,1,10.81251667,0.230633333,0,0.035384591,0.052619491,8.729400304,CK_L,HI_L,100 - 40.1 - 2.5,161928.8881,18.71,133641.1588,167634.8262,144167.0076,148736.3754,218984.522,158409.4387,10226.09815,18940.89443,24760.7984,0,36689.43263,6714.028843,109403.1626,188069.1179,118092.7033,114276.0561,250096.3035,120040.5105,8931.933105,12090.56062,21991.00963,0,17473.70227,6510.690308,x,x,x,x,,,,,,,,,,
8.12_545.1296m/z,,545.1296487,1,8.1242,1.682783333,11,2.18E-10,5.53E-09,47.88692738,HI_L,CK_L,100 - 20.5,299932.3197,33.7,5437.104537,7204.190534,3311.451326,6454.210361,5529.498306,9643.61149,289841.9283,231914.0247,182288.8541,107374.6574,333729.2843,503267.1323,4450.997264,8082.364449,2712.536283,4958.852219,6315.090553,7307.797161,253160.9493,148037.9179,161897.6852,10583.29912,158941.8461,488025.3745,x,x,x,x,,,,,,,,,,
8.32_1203.4325m/z,,1203.432501,1,8.324783333,0.199366667,0,0.026928062,0.042037008,9.880169554,CK_L,HI_L,100 - 52.1 - 12.3 - 0.488,194465.177,61.86,71127.99681,193371.5911,227686.9245,131631.1487,129660.0909,413313.3098,0,4036.494602,24736.62018,0,88872.31228,0,58227.77859,216943.1342,186507.0577,101133.8921,148081.2852,313203.1849,0,2576.619751,21969.53603,0,42326.3107,0,x,x,x,x,,,,,,,,,,
6.28_399.1653m/z,,399.1652986,1,6.27675,0.789016667,69,0.000297349,0.001051148,6.216740006,CK_L,HI_L,100 - 18.5,191307.2342,23.71,138148.1818,245725.5068,167064.7501,153312.1785,239250.6774,204342.1107,21252.11927,19906.81104,23917.19043,1446.556449,35356.69732,28250.43637,113092.7638,275678.8692,136849.1189,117791.704,273241.7317,154847.6625,18562.55484,12707.13517,21241.76921,142.5787048,16838.97401,27394.85435,x,x,x,x,,,,,,,,,,
6.22_379.1604m/z,,379.1604073,1,6.217266667,1.4051,74,6.06E-05,0.000270062,3.794238286,CK_L,HI_L,100 - 12.4,199120.9399,21.42,171103.2244,197194.7234,173967.9827,187471.4604,284027.5107,180960.7379,51841.24005,46836.0645,53446.11589,9731.807378,45166.72421,57277.86433,140070.8739,221232.2973,142503.8204,144036.7164,324380.1427,137129.5773,45280.46588,29896.91323,47467.53437,959.2079818,21511.09556,55543.16862,x,x,x,x,,,,,,,,,,
6.22_443.1915m/z,,443.1914879,1,6.217266667,1.6927,99,0.000783795,0.00232258,2.567457429,CK_L,HI_L,100 - 19.9,276479.7285,25.18,216606.5946,381911.3677,229574.7554,231185.9287,345602.8243,253996.9004,116028.1204,96177.02676,132094.8341,23096.92347,86066.79805,113967.1258,177321.4683,428465.4668,188053.4522,177623.1005,394703.644,192475.3843,101344.1681,61392.78042,117318.4613,2276.530195,40990.15703,110515.5606,x,x,x,x,,,,,,,,,,
6.19_693.2021m/z,,693.2020881,1,6.187633333,0.586133333,4,0.000185916,0.000704582,4.329791775,CK_L,HI_L,100 - 36 - 11.4,257093.2423,63.67,116601.5794,433592.6999,206810.1332,149890.432,136957.9447,498706.6644,53206.97477,63595.12786,61742.17573,27450.09248,159355.7035,54362.53227,95453.98795,486446.6322,169406.0805,115162.7325,156415.9666,377913.1035,46473.35988,40594.74338,54835.5816,2705.596893,75894.71735,52716.1292,x,x,x,x,,,,,,,,,,
6.16_513.1604m/z,,513.160366,1,6.1583,0.823033333,15,0.001629072,0.004167397,49.78980023,CK_L,HI_L,100 - 23.9 - 3.53,468147.1167,44.72,518650.7998,177178.499,581513.0216,670284.5465,236399.6117,624856.2214,4568.525916,6340.297583,5325.400445,0,48900.20644,4389.051756,424585.048,198776.1421,476339.5304,514988.1743,269985.6067,473507.5159,3990.355586,4047.208678,4729.691288,0,23289.20311,4256.126597,x,x,x,x,,,,,,,,,,
6.13_587.1972m/z,,587.1972258,1,6.12865,0.990066667,8,0.000395099,0.001338234,46.69354658,CK_L,HI_L,100 - 24.1 - 0.9,281622.0431,23.81,299971.449,165090.4462,288999.1421,346614.8129,339030.7934,250025.6151,852.1575498,166.8777324,1551.150812,0,15124.1959,1165.727323,245566.7515,185214.5841,236730.2374,266308.5859,387197.9051,189465.9985,744.3126518,106.5232346,1377.636209,0,7203.046692,1130.422546,x,x,x,x,,,,,,,,,,
6.34_463.2180m/z,,463.2179666,1,6.336733333,0.441466667,197,2.80E-07,3.43E-06,6.334717922,CK_L,HI_L,100 - 18.2,314996.8058,19.43,257939.6991,387598.8326,284761.8428,250189.0562,385821.6146,323669.7896,55989.16767,48428.36286,38542.17709,13503.42143,64526.20787,55930.83957,211158.1426,434846.2205,233259.3037,192223.4459,440636.4373,245272.5488,48903.45203,30913.32668,34230.77778,1330.95417,30731.23961,54236.93934,x,x,x,x,,,,,,,,,,
6.13_549.2181m/z,,549.2180517,1,6.12865,0.352766667,63,8.75E-09,1.78E-07,48.22095628,HI_L,CK_L,100 - 24.7 - 4.99 - 0.433,336896.3951,28.82,781.0602538,6281.014312,4822.469654,15875.68525,7437.982667,6720.872978,382044.869,387316.7816,424133.5735,145417.6914,260649.6615,372528.297,639.4022827,7046.655212,3950.269118,12197.49166,8494.718955,5092.985809,333695.1361,247236.3196,376689.2064,14332.981,124136.9587,361246.0461,x,x,x,x,,,,,,,,,,
5.90_417.0824m/z,,417.0823593,1,5.896066667,0.704733333,27,5.57E-08,9.06E-07,7.442637155,HI_L,CK_L,100 - 21.9 - 3.86,15903534.76,29.67,2333595.649,1746339.878,1619517.117,3179002.141,1345233.975,2597198.054,18769074.36,22629713.66,14282698.75,5653279.703,17285269.23,18076341,1910360.151,1959214.609,1326608.338,2442467.93,1536355.361,1968121.236,16393751.97,14445248.4,12685009.62,557211.0918,8232279.068,17528887.78,x,x,x,x,,,,,,,,,,
5.84_295.0454m/z,,295.0454181,1,5.838183333,0.470266667,7,7.32E-07,7.48E-06,5.138720153,HI_L,CK_L,100 - 11 - 0.738,368002.112,29.49,74927.80658,59024.8954,60235.13596,101522.8674,41784.2649,92186.46917,414527.6745,491923.5915,338063.7613,135278.3281,413287.1197,411073.4987,61338.43111,66219.89159,49340.90091,78001.31509,47720.67952,69857.64809,362067.0763,314010.0921,300247.3228,13333.6026,196832.0458,398623.8823,x,x,x,x,,,,,,,,,,
5.81_835.1714m/z,,835.1714365,1,5.808916667,0.496533333,18,0.00028457,0.001012547,287.986706,HI_L,CK_L,100 - 43 - 12.1 - 2.41,914076.4074,48.91,4620.417269,1305.573884,958.756488,7765.101851,0,4394.288066,1277328.906,1496610.208,727997.0903,2120.18519,867552.062,1202791.279,3782.429504,1464.720276,785.3540649,5966.026886,0,3329.931519,1115676.398,955332.7332,646561.9874,208.9743948,413180.1816,1166363.998,x,x,x,x,,,,,,,,,,
5.81_407.1553m/z,,407.1553114,1,5.808916667,0.882466667,68,4.16E-10,1.00E-08,10.92373375,CK_L,HI_L,100 - 14.2 - 0.538 - 0.0615,173887.8159,26.02,101816.2806,211321.6144,179385.1973,165905.3779,148824.4522,236073.9729,14600.16727,15962.75422,19010.53666,7281.335193,22586.19687,15580.68878,83350.24334,237081.2231,146941.2679,127467.2199,169968.3841,178893.6345,12752.4414,10189.52132,16883.98282,717.6791077,10756.89786,15108.81794,x,x,x,x,,,,,,,,,,
5.66_467.0276m/z,,467.0276017,1,5.661883333,0.943733333,2,0,0,Infinity,HI_L,CK_L,100 - 24.8 - 0.993,176107.0241,39.76,0,0,0,0,0,0,229881.0255,285462.6201,185249.9481,144413.4482,281905.3373,132261.3922,0,0,0,0,0,0,200788.4056,182219.6479,164527.5458,14233.99856,134260.1829,128255.7737,x,x,x,x,,,,,,,,,,
5.63_753.2225m/z,,753.2225122,1,5.632166667,0.441683333,0,0.039859095,0.057879777,123.1994639,HI_L,CK_L,100 - 33.7 - 6.62,254154.5801,43.82,1704.597304,1886.43366,1020.562701,528.8842674,493.8814703,6743.352574,307027.3323,290308.2273,322184.6137,0,241958.9877,304123.6036,1395.440879,2116.385495,835.9818955,406.3485347,564.0486776,5110.02054,268171.4525,185312.7493,286144.4461,0,115235.3419,294913.0313,x,x,x,x,,,,,,,,,,
6.13_469.1705m/z,,469.1704659,1,6.12865,0.382483333,64,0.000590168,0.001834406,83.21308326,CK_L,HI_L,100 - 23.3 - 3.82,790944.2368,45.49,846277.9127,314446.1693,1010009.371,1091373.689,371612.0368,1111946.242,2108.215503,5019.628494,1296.201181,0,77885.41466,668.6909933,692791.6593,352776.4192,827337.2593,838516.3383,424408.0626,842617.6853,1841.410044,3204.18462,1151.205716,0,37093.69291,648.439271,x,x,x,x,,,,,,,,,,
6.40_417.0823m/z,,417.0822893,1,6.39505,0.321333333,27,1.06E-06,1.01E-05,5.692509206,HI_L,CK_L,100 - 21.4 - 3.65,6199835.952,33.86,1135818.828,750223.819,842613.454,1654561.163,634517.7057,1516995.913,8089540.219,9365734.199,4813857.173,2136322.768,5519347.769,7401075.8,929819.6238,841674.3415,690216.869,1271220.465,724665.5206,1149558.797,7065767.514,5978438.745,4275370.194,210564.9826,2628643.529,7176929.621,x,x,x,x,,,,,,,,,,
6.40_505.1921m/z,,505.192123,1,6.39505,0.498383333,24,9.05E-08,1.38E-06,5.589845882,HI_L,CK_L,100 - 20.8 - 2.54,282502.6703,25.69,42104.35852,55777.08837,35163.0076,67747.53966,61483.44377,40955.82424,420190.2909,455284.1437,237957.7452,123444.1117,227187.4333,282627.9261,34468.04881,62576.18451,28803.36279,52051.29962,70218.57924,31035.7646,367013.0597,290621.9957,211339.3511,12167.17231,108200.2442,274068.3638,x,x,x,x,,,,,,,,,,
6.42_633.2391m/z,,633.2390834,1,6.424,0.4394,6,8.29E-06,5.66E-05,4.380756139,HI_L,CK_L,100 - 26.1,203986.0976,27.21,28932.13024,113254.2626,17489.19356,24966.88722,70998.34912,23743.95616,170514.618,185649.24,335667.4519,131129.9876,230742.4328,176196.4572,23684.8182,127059.6914,14326.06655,19182.3782,81085.29545,17992.8459,148935.1207,118505.6703,298119.0691,12924.72466,109893.3476,170860.2381,x,x,x,x,,,,,,,,,,
6.86_561.2177m/z,,561.2177343,1,6.858,0.90135,27,0.001636633,0.00418291,41.04569178,CK_L,HI_L,100 - 23.2 - 1.96 - 0.353 - 0.082,355765.9656,25.54,352108.1079,276425.67,370472.5885,463244.2831,230269.9877,442075.156,2513.099454,1815.872402,4454.434463,0,34706.37515,6628.170505,288247.58,310121.3103,303468.2497,355916.4968,262985.1288,334998.5194,2195.053859,1159.127698,3956.153173,0,16529.25169,6427.432243,x,x,x,x,,,,,,,,,,
6.86_391.1605m/z,,391.1605162,1,6.858,0.90135,35,0.001157613,0.003097208,55.10299559,CK_L,HI_L,100 - 15.6,432162.1412,21.69,275639.6272,443497.3824,563042.6285,436236.6444,404967.0169,469589.5479,5806.876464,5347.220392,3321.904017,0,36566.59712,6070.501959,225647.901,497558.6722,461209.7259,335166.1831,462501.8837,355848.55,5071.986536,3413.296693,2950.309681,0,17415.20066,5886.653036,x,x,x,x,,,,,,,,,,
6.83_503.1193m/z,,503.1192597,1,6.82905,1.102433333,17,0.000979386,0.002732848,2.742084819,CK_L,HI_L,100 - 20.6,615161.0746,31.8,700800.3584,333934.3974,557654.6878,753752.0471,477602.8585,867222.0982,376029.4491,313654.4842,206695.2093,49820.75945,165329.6991,320770.0474,573698.8238,374640.2165,456796.2578,579117.3206,545457.3151,657169.0693,328440.9983,200215.3895,183573.9004,4910.544185,78739.89136,311055.3272,x,x,x,x,,,,,,,,,,
6.83_493.2284m/z,,493.2283666,1,6.82905,2.239166667,23,0.017287163,0.028966378,6.827568664,CK_L,HI_L,100 - 19.4 - 0.296,310218.6941,31.73,256104.045,408819.6509,217277.5672,291100.6054,454708.5119,233301.7844,36579.95265,38935.30492,52575.97122,44.89545519,66309.28565,53258.29092,209655.4141,458653.8067,177980.3556,223656.3115,519310.3007,176792.9079,31950.57248,24853.61324,46694.7257,4.425085423,31580.44789,51645.33049,x,x,x,x,,,,,,,,,,
6.80_543.1347m/z,,543.1347306,1,6.800316667,0.666316667,2,1.21E-07,1.75E-06,6.044042082,CK_L,HI_L,100 - 24.4 - 5.09 - 0.374,437731.4291,33.88,547578.0724,674628.4618,300107.6982,300762.5133,441297.662,362014.1669,69633.51631,60261.45595,60933.38067,34073.54341,100613.4885,113595.3567,448265.8896,756864.0876,245829.68,231079.6786,503994.1315,274329.3945,60821.03854,38466.75716,54117.25985,3358.432153,47918.16106,110155.0507,x,x,x,x,,,,,,,,,,
6.71_445.1711m/z,,445.1711017,1,6.713683333,1.047683333,2,0.000482264,0.001566989,2.385017126,CK_L,HI_L,100 - 15.2,308669.1893,25.88,175808.8663,361523.0021,347902.0754,275856.897,290096.1841,400828.1106,128563.4627,115840.9589,146276.7721,44884.08259,169764.2728,94335.65721,143923.0711,405591.8074,284979.8803,211944.3757,331311.0106,303742.0713,112293.0987,73944.87847,129913.9815,4423.964491,80851.90059,91478.64321,x,x,x,x,,,,,,,,,,
6.69_517.2282m/z,,517.2281704,1,6.685083333,1.396983333,89,0.003007382,0.007016691,42.52246912,CK_L,HI_L,100 - 23.2,517089.0852,16.92,501233.3636,393883.3373,491560.1387,642649.4642,483426.439,589781.7681,13397.0608,7730.135712,7699.38021,0,37687.74581,9651.023951,410326.5469,441896.7914,402655.6878,493755.7878,552108.269,446928.5739,11701.59421,4934.38548,6838.113279,0,17949.15872,9358.736694,x,x,x,x,,,,,,,,,,
6.69_427.1965m/z,,427.1964948,1,6.685083333,0.431933333,130,0.000330304,0.001150851,2.105403235,CK_L,HI_L,100 - 21.9 - 0.757,363963.4623,11.45,327083.2463,431401.7009,312904.8876,366990.1686,374113.0244,371287.7459,209616.1415,187250.7013,146391.1363,57453.20675,148086.5149,233560.361,267761.3838,483988.5556,256312.3468,281963.2317,427264.3729,281356.7861,183088.1463,119527.9327,130015.5526,5662.830382,70527.65568,226486.8403,x,x,x,x,,,,,,,,,,
6.66_871.3801m/z,,871.3801167,1,6.655783333,0.288433333,3,0.000498641,0.001605891,132.6614276,HI_L,CK_L,100 - 42 - 14.8 - 2.98,529278.0254,44.86,2992.881864,8552.696135,3451.603251,0,1751.330854,7189.630359,459403.4642,593296.3854,838134.3058,4200.057401,739861.2585,666915.5539,2450.074097,9595.249717,2827.340079,0,2000.147629,5448.203755,401263.6053,378719.492,744379.05,413.9753723,352366.1836,646717.602,x,x,x,x,,,,,,,,,,
6.66_391.1969m/z,,391.1969403,1,6.655783333,0.640733333,68,2.39E-10,6.02E-09,7.894760303,HI_L,CK_L,100 - 18.4,2770047.11,17.65,271820.7571,401003.2372,273337.7636,380524.5761,406305.3419,372237.8717,2904234.103,2790931.731,3211648.864,1406762.037,3277767.28,3294284.454,222521.6451,449884.5905,223901.404,292361.8898,464030.3486,282076.7785,2536688.418,1781538.323,2852387.873,138656.3998,1561068.827,3194515.003,x,x,x,x,,,,,,,,,,
6.63_803.2962m/z,,803.2962314,1,6.627033333,0.375366667,2,0.001520387,0.003928929,23.26812572,HI_L,CK_L,100 - 35.2 - 8.34 - 0.236,272387.7298,46.15,0,2080.675367,9374.737907,2238.57631,53564.76363,2980.096212,217465.168,365652.4611,358270.7589,13014.55414,469757.7362,282076.5422,0,2334.30481,7679.205946,1719.926758,61174.86869,2258.276234,189943.8384,233407.3116,318193.9282,1282.769348,223726.731,273533.6789,x,x,x,x,,,,,,,,,,
6.63_451.2181m/z,,451.2180567,1,6.627033333,2.96265,248,3.29E-09,7.21E-08,6.308595677,HI_L,CK_L,100 - 18.7 - 1.91,1473209.067,22.32,177640.428,324605.3001,164319.0554,229984.9649,287396.4214,217198.3729,1529119.803,1469313.639,1688619.174,717034.7572,1657002.459,1816006.919,145422.4493,364173.9242,134600.0155,176700.3846,328227.6845,164589.9625,1335601.868,937908.4863,1499727.106,70673.96997,789163.6792,1761008.021,x,x,x,x,,,,,,,,,,
