,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,infected_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,healthy_mesophyll ,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
12.56_782.2154n,,1187.331661,1,11.87976667,0.171683333,1,7.79E-06,3.15E-05,Infinity,HI_L,CK_L,100 - 63.4 - 19,1463568.238,44.83,1746035.914,1364470.355,1896651.49,0,1639921.772,2172520.2,0,0,0,0,0,0,1656608.827,1034837.676,1804906.05,0,1259331.943,2123068.437,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
12.56_755.1910m/z,,361.0903688,1,11.90835,0.2819,73,7.27E-09,8.23E-08,39.58227186,HI_L,CK_L,100 - 13.5,619448.522,36.7,592837.5003,305513.189,602148.4905,893386.0087,712832.4909,932633.903,24909.98414,38130.4296,9662.27725,3955.303711,9204.315982,8035.562213,562474.018,231706.4327,573021.1687,100597.3086,547399.7242,911404.9215,21888.91634,43507.61497,8817.822205,3402.511215,9976.793579,6890.178468,x,x,x,x,,,,,,,,,,
12.56_414.2025n,,764.7207366,1,12.93205,0.1683,0,0,0,Infinity,HI_L,CK_L,100 - 14.4,3525546.231,39.74,3519471.353,2382155.627,4292320.184,652955.8814,5236253.344,3648017.005,0,0,0,0,0,0,3339213.853,1806667.608,4084690.682,73524.32617,4021033.936,3564979.4,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
12.56_358.1039n,,783.22312,1,11.9362,0.395833333,0,1.63E-10,2.39E-09,9.115536692,HI_L,CK_L,100 - 41.1 - 10.2 - 1.49,14213339.95,21.64,17696946.73,16759715.23,15280015.4,7724495.993,13484279.18,16956391.66,1212705.157,2046504.96,1478538.281,1363558.07,2175410.781,1078742.84,16790558.5,12710854.94,14540885.55,869795.9221,10354874.11,16570423.57,1065629.009,2335104.817,1349318.318,1172987.453,2357983.402,924979.5461,x,x,x,x,,,,,,,,,,
12.51_767.2277m/z,,764.2189508,1,12.93205,0.1683,0,0,0,Infinity,HI_L,CK_L,100 - 38.7 - 1.16,5239738.417,34.78,4497888.766,3877909.885,6931637.453,1509152.492,8005885.021,5696812.548,0,0,0,0,0,0,4267519.456,2941073.244,6596338.041,169934.0234,6147894.924,5567139.449,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
12.51_137.1320m/z,,1155.341388,1,11.9362,0.1391,0,0.002239609,0.003554649,106.8322217,HI_L,CK_L,100 - 55.4 - 4.99,669621.3232,44.67,934190.9186,762543.2466,856534.7594,0,487305.544,685700.3287,9232.24756,28375.58157,0,0,0,0,886344.2668,578325.8524,815102.1826,0,374212.6289,670092.1468,8112.566162,32377.13004,0,0,0,0,x,x,x,x,,,,,,,,,,
12.51_1169.3568m/z,,799.2173886,1,13.04471667,1.4778,2,1.87E-13,3.61E-12,16.33453777,HI_L,CK_L,100 - 42.8 - 11 - 2.08 - 0.114,80433387.41,9.66,78346665.62,83189769.37,85556633.64,80156153.69,88752398.61,92723696.47,5212901.27,6092370.807,4923951.1,6828838.827,3220885.781,3265832.192,74333968.05,63092545.24,81418060.45,9025766.298,68154915.97,90613083.04,4580683.758,6951522.082,4493612.036,5874441.609,3491200.502,2800322.622,x,x,x,x,,,,,,,,,,
12.48_284.2361m/z,,284.2361314,1,12.47666667,0.85245,1,2.57E-06,1.24E-05,772.5328812,CK_L,HI_L,100 - 20.8,1210317.408,37.58,11008.82133,0,0,0,0,0,518089.6062,1835948.712,1367076.655,1314291.251,1347438.096,879060.1298,10444.98022,0,0,0,0,0,455256.0122,2094855.75,1247598.115,1130606.155,1460522.625,753759.4779,x,x,x,x,,,,,,,,,,
12.42_824.7419m/z,,361.1267752,1,10.41073333,0.42435,24,5.55E-10,7.52E-09,59.56035948,HI_L,CK_L,100 - 18.5,936225.6597,40.88,1571600.632,1018415.23,868333.8747,297309.4582,525395.4925,1329745.275,12302.6213,26778.64908,5979.999176,24456.13853,17286.26843,7509.957706,1491107.633,772383.5451,826330.5473,33477.72522,403462.7369,1299477.087,10810.56684,30554.99678,5457.364569,21038.15325,18737.02861,6439.493281,x,x,x,x,,,,,,,,,,
12.42_824.2397m/z,,803.2479112,1,11.01586667,0.552416667,2,1.19E-05,4.37E-05,45.65573563,HI_L,CK_L,100 - 41.9 - 10.7 - 2.05 - 0.159,4097718.017,29,5349150.367,4408102.969,4526672.906,85181.35459,3391844.297,5698281.933,60133.10165,108860.4912,52895.12666,106878.3741,109160.6021,100587.5151,5075181.813,3343180.756,4307707.218,9591.615417,2604671.724,5568575.388,52840.19547,124212.0896,48272.2458,91941.07286,118321.9694,86249.83699,x,x,x,x,,,,,,,,,,
12.42_816.2509m/z,,723.1353411,1,7.438033333,0.803383333,0,8.07E-06,3.23E-05,2.76222054,CK_L,HI_L,100 - 29.2 - 4.34 - 0.0657,1300915.504,26.87,535147.7269,820514.8436,415633.4473,472742.5996,569426.8773,469297.4047,1393375.573,882698.9834,1444273.672,1588713.498,849104.0028,1647327.298,507738.9538,622292.504,395528.2916,53231.89832,437275.4042,458615.0717,1224387.826,1007177.939,1318048.337,1366675.201,920365.5523,1412518.35,x,x,x,x,,,,,,,,,,
12.42_809.2149n,,401.2855533,1,7.49305,0.386966667,12,1.86E-09,2.35E-08,26.9895424,HI_L,CK_L,100 - 17.3,565253.7551,37.47,783597.9127,674641.9454,614885.8299,277490.931,495479.7735,737264.1539,23067.92987,37624.77199,15282.21592,22873.42638,13466.48656,13345.78553,743464.2144,511660.0008,585142.3734,31246.11372,380489.7992,720482.2559,20270.2653,42930.6491,13946.59451,19676.64066,14596.66931,11443.48605,x,x,x,x,,,,,,,,,,
12.42_614.1790n,,389.1768216,1,7.603416667,0.636816667,44,1.05E-11,1.70E-10,12.0834574,HI_L,CK_L,100 - 16.1,1897034.363,20.84,1806079.971,2337471.312,1337421.34,1283752.592,2540772.676,2413723.835,122733.2206,180126.4009,138507.8509,158839.6654,209050.6333,132708.2411,1713577.595,1772778.259,1272727.162,144553.4791,1951115.135,2358781.699,107848.2099,205527.978,126402.666,136640.2639,226595.3298,113792.0958,x,x,x,x,,,,,,,,,,
12.42_406.1451m/z,,353.0852347,1,7.630383333,0.997333333,5,8.18E-11,1.23E-09,4.373724944,CK_L,HI_L,100 - 16.4,1452101.825,15.35,287189.6082,356929.2758,298105.219,329119.0573,433591.3441,306602.654,1276298.901,1929341.577,1269999.988,1152341.823,1516575.617,1568053.044,272480.5579,270701.2732,283685.1768,37059.55886,332964.3152,299623.6432,1121510.143,2201418.955,1159005.667,991290.7487,1643855.112,1344543.796,x,x,x,x,,,,,,,,,,
12.42_402.1302n,,554.291688,1,7.796616667,0.388883333,150,9.08E-06,3.52E-05,3.192237164,HI_L,CK_L,100 - 26.5 - 4.35 - 0.308,1362669.425,26.53,1379795.05,954412.7876,1867150.538,584490.4205,1506546.435,1323363.6,437264.5548,369433.233,322983.3734,469539.5094,335662.0324,626335.6945,1309125.798,723842.997,1776832.127,65814.95863,1156910.092,1293240.675,384233.3741,421531.0194,294755.562,403916.7568,363832.6646,537058.2171,x,x,x,x,,,,,,,,,,
12.42_387.1058n,,245.1011808,1,7.9916,0.664966667,7,7.09E-10,9.51E-09,54.50580919,CK_L,HI_L,100 - 11.1 - 0.558,515381.6688,27.13,3464.314671,8925.006254,13181.60294,12312.93734,8198.212827,2365.849124,405599.4295,471241.9123,599570.7537,344955.0847,732366.3585,538556.4742,3286.882141,6768.877533,12543.97818,1386.464916,6295.58767,2311.996732,356408.5761,537696.8446,547170.0065,296744.2275,793830.6331,461790.9891,x,x,x,x,,,,,,,,,,
12.42_372.0813n,,451.1218184,1,8.1311,0.525733333,28,2.96E-05,9.08E-05,3.208644541,HI_L,CK_L,100 - 21.1,1459080.485,32.52,1591419.242,1087732.771,1920409.708,1176921.681,1415452.15,1568111.256,480413.0166,335041.9263,415877.864,575445.9789,198451.9419,723174.615,1509911.19,824955.1547,1827515.028,132524.074,1086956.791,1532417.288,422148.8167,382289.8216,379531.3433,495021.7582,215107.1371,620093.7817,x,x,x,x,,,,,,,,,,
12.36_334.1743n,,433.1119609,1,8.1311,0.497566667,68,9.73E-06,3.72E-05,3.878691255,HI_L,CK_L,100 - 20.6 - 1.25,1247997.199,32.3,1437293.772,916230.928,1631365.65,902848.8274,1168057.036,1386591.389,337306.9201,285023.6789,257608.347,392308.3362,121292.9905,537003.4855,1363679.596,694885.2211,1552452.703,101662.8436,896976.6498,1355029.248,296398.541,325217.9587,235094.1237,337479.3977,131472.5756,460459.3624,x,x,x,x,,,,,,,,,,
12.36_296.1634m/z,,401.1406316,1,8.15855,1.445666667,4,4.71E-07,2.97E-06,4.634169094,CK_L,HI_L,100 - 50.6,778929.385,7.31,129867.966,180700.2361,141663.553,64034.15204,179936.1759,166028.2948,696054.2355,825890.8472,743229.8853,769270.0283,784589.5833,854541.7305,123216.4912,137046.1525,134810.9578,7210.392026,138176.941,162249.0931,611637.199,942358.6718,678273.7461,661756.9953,850436.7225,732735.9151,x,x,x,x,,,,,,,,,,
12.36_212.1405n,,710.2263875,1,8.26985,0.413966667,0,1.06E-05,4.00E-05,5.511864482,HI_L,CK_L,100 - 33 - 9.26 - 1.08 - 0.0355,6248380.504,32.76,6933034.244,3980237.597,9064241.285,4221525.719,5680237.573,6302802.716,1832087.469,519040.3187,889102.8349,869624.0912,251579.8926,2440307.916,6577943.578,3018680.332,8625782.87,475353.4546,4361979.175,6159335.83,1609893.009,592235.8227,811397.8224,748085.5934,272693.8821,2092468.033,x,x,x,x,,,,,,,,,,
12.22_299.0904m/z,,727.2050424,1,8.26985,0.553033333,0,4.45E-05,0.000128664,3.81691742,CK_L,HI_L,100 - 33.2 - 6.99 - 0.194,1156675.652,29.33,343950.2347,266967.0164,342195.7332,136978.2989,99926.83992,555091.5187,1465153.312,1356090.709,820401.3591,652374.1051,1417086.406,1228948.021,326334.0636,202472.3556,325642.9304,15424.06985,76736.01486,542456.3062,1287460.405,1547327.765,748700.6566,561198.4241,1536016.211,1053774.58,x,x,x,x,,,,,,,,,,
12.19_236.1768n,,488.1899319,1,8.3789,0.941883333,50,3.32E-05,9.99E-05,4.01770008,CK_L,HI_L,97.9 - 100 - 7.62,852617.8222,15.65,136909.9389,185810.4462,148890.6039,53119.73221,172000.5928,192995.2874,1014257.558,830457.6917,693233.1295,958853.3815,704510.0983,914395.074,129897.7939,140921.8233,141688.4194,5981.403381,132083.0325,188602.2524,891249.0154,947569.5366,632646.5619,824844.215,763636.5199,784057.8024,x,x,x,x,,,,,,,,,,
12.08_764.7208m/z,,321.1909313,1,8.433733333,0.387483333,7,0.000328279,0.000712368,45.57638341,CK_L,HI_L,100 - 16.2,539896.3602,50.12,0,106436.4313,918.4410757,7797.565923,3307.237435,0,953461.6962,374312.8617,424170.4109,609527.9601,185008.5903,692896.6421,0,80723.21165,874.0139465,878.0237633,2539.700256,0,837826.4386,427098.7775,387099.1456,524340.4481,200535.5443,594131.6111,x,x,x,x,,,,,,,,,,
12.08_764.2191m/z,,567.2386964,1,8.461616667,0.359833333,2,0.048034475,0.045141431,8.770951554,CK_L,HI_L,100 - 26.5 - 4.23,726563.0136,51.74,41396.46353,103973.7222,68728.98128,0,12600.60074,44145.42508,428668.6808,1268960.599,598362.6987,326888.1134,1099795.852,636702.1385,39276.2522,78855.45086,65404.40074,0,9676.278028,43140.56946,376680.0026,1447910.494,546067.532,281202.2928,1192096.861,545947.035,x,x,x,x,,,,,,,,,,
12.08_484.2289n,,453.221343,1,7.3271,0.442116667,13,4.30E-10,5.97E-09,32.70650564,CK_L,HI_L,100 - 26.9 - 5.3 - 2.94 - 0.456 - 0.0585,1644870.239,33.03,42489.66315,79522.34303,55552.01192,12014.36634,49880.6883,51169.5032,1084695.784,1440779.109,1233247.999,2688153.896,2008790.429,1413554.216,40313.46118,60311.10632,52864.83201,1352.845139,38304.47597,50004.76275,953144.536,1643958.995,1125465.696,2312458.018,2177379.339,1212067.129,x,x,x,x,,,,,,,,,,
12.08_1139.3469m/z,,762.2572409,1,8.489166667,0.249,0,1.37E-10,2.02E-09,21.14503269,HI_L,CK_L,100 - 34.4 - 5.5 - 3.71,525181.6728,22.08,618600.7245,630321.583,466364.5262,421230.5669,556307.1515,490792.9818,46275.69195,16852.46321,18889.93704,29717.94603,10921.22218,26365.44782,586917.7217,478046.6792,443805.3903,47431.52558,427200.4787,479621.3579,40663.40403,19229.0118,17239.01126,25564.57153,11837.79213,22607.33425,x,x,x,x,,,,,,,,,,
11.99_767.2279m/z,,369.116668,1,8.626833333,0.972383333,13,1.34E-07,1.06E-06,5.834117201,HI_L,CK_L,100 - 17.3 - 1,10067282.61,24.16,9596896.459,10135544.08,10708044.45,9806145.817,10467248,11969995.43,2645773.738,2390438.755,1230730.339,1201141.28,1326682.492,1558761.376,9105370.205,7686970.142,10190071.45,1104194.455,8038029.611,11697529.66,2324895.9,2727540.446,1123168.072,1033270.003,1438025.095,1336576.556,x,x,x,x,,,,,,,,,,
11.99_344.1244n,,527.1721952,1,8.626833333,1.111116667,52,3.11E-05,9.43E-05,6.059913173,CK_L,HI_L,100 - 23.1 - 3.62,881552.5356,44.15,134454.4711,165436.2272,40768.35499,232834.8526,76045.39086,277698.0771,1541993.97,1016366.45,613937.0688,590663.296,1006815.81,519538.6188,127568.0884,125469.6668,38796.29492,26217.73712,58396.92567,271377.0037,1354981.874,1159695.305,560280.7473,508112.3059,1091313.415,445483.9263,x,x,x,x,,,,,,,,,,
11.99_342.0720n,,1015.264461,1,8.626833333,0.277833333,1,0,0,Infinity,HI_L,CK_L,100 - 45.1 - 5.63,584828.8942,25.48,674064.9073,740823.5785,629889.0572,496363.9956,713054.5958,591563.6293,0,0,0,0,0,0,639541.1838,561853.2843,599419.8597,55891.72156,547570.2834,578098.2241,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
11.96_372.1197n,,177.0541078,1,8.65555,0.920716667,18,7.04E-08,6.19E-07,4.352565474,HI_L,CK_L,100 - 10.7 - 0.203,11122441.47,19.3,10877081.37,11467591.09,10997536.86,12518271.23,11987864.44,12077738.9,2944408.47,1958469.129,2521100.303,3503838.682,1472001.747,2932437.829,10319987.61,8697217.4,10465560.44,1409585.982,9205744.368,11802820.63,2587312.392,2234654.099,2300763.439,3014142.854,1595540.353,2514450.073,x,x,x,x,,,,,,,,,,
11.96_357.0984n,,759.2068558,1,8.65555,0.863833333,0,2.65E-09,3.25E-08,29.32920935,HI_L,CK_L,100 - 35.8 - 9.17 - 1.09 - 12.9 - 3.75,6650173.585,30.16,4558463.966,6718414.891,6921582.947,11277845.61,8609396.409,5976388.201,340675.7969,189296.0028,157269.6747,179189.9034,223646.7671,270375.9007,4324992.163,5095360.868,6586769.895,1269911.219,6611344.572,5840351.291,299358.8424,215990.6849,143524.7607,154146.3566,242416.4527,231836.6979,x,x,x,x,,,,,,,,,,
11.96_329.1006m/z,,383.168027,1,8.65555,0.670116667,13,1.33E-09,1.74E-08,8.264859202,HI_L,CK_L,100 - 15.4,618966.5952,25.41,628032.0817,645744.478,649898.9583,279230.4607,867612.4525,740167.8425,67104.06979,94560.27152,69108.77538,67588.75894,100873.6844,50112.6358,595866.0311,489743.6668,618461.8354,31441.98874,666258.6558,723319.8495,58965.72881,107895.2408,63068.86858,58142.56683,109339.5673,42969.6137,x,x,x,x,,,,,,,,,,
11.94_783.2231m/z,,691.2677416,1,8.711566667,0.365183333,12,0.037414625,0.036667852,10.72210895,CK_L,HI_L,100 - 32,563006.8933,24.85,70494.03256,51285.28826,48008.47856,13118.46135,0,72470.69553,707964.4585,462191.4529,547480.4436,388587.977,523288.7147,748528.3129,66883.52494,38895.64059,45686.19689,1477.168762,0,70821.08892,622102.9574,527370.0818,499632.2386,334278.9951,567206.0259,641833.5802,x,x,x,x,,,,,,,,,,
11.94_1155.3414m/z,,435.2149163,1,8.738783333,0.475616667,3,1.01E-07,8.36E-07,18.15454655,CK_L,HI_L,100 - 47.6 - 18.7 - 2.08,1027590.577,44.09,48491.1796,80987.37763,54041.69059,9866.83172,72514.02124,46712.38977,873763.7809,542319.4808,821282.893,1866842.002,686603.8448,1374731.457,46007.5967,61422.21364,51427.56843,1111.027826,55685.10938,45649.10389,767794.2383,618797.8319,749505.147,1605932.519,744227.4737,1178778.141,x,x,x,x,,,,,,,,,,
11.91_361.0904m/z,,459.1823031,1,8.8505,0.613966667,55,9.92E-09,1.09E-07,5.947675174,HI_L,CK_L,100 - 20.3 - 2.39,7859616.583,24.54,6914350.905,9246290.53,8035678.646,6280821.274,12546119.82,7925054.252,1019669.826,2163730.396,823675.0619,1317589.494,1759441.97,844655.0159,6560217.148,7012545.028,7646974.196,707234.8456,9634440.93,7744661.035,896004.8862,2468861.483,751688.2473,1133443.437,1907104.165,724258.4462,x,x,x,x,,,,,,,,,,
11.88_799.2174m/z,,686.278331,1,8.8505,0.504216667,0,0.000449406,0.000926195,62.38778595,CK_L,HI_L,100 - 39.2 - 8.98 - 0.335,766273.5129,28.92,14620.24697,94358.98841,0,0,0,10582.17668,601014.7812,1146972.075,523441.4297,826366.0986,821517.0947,678329.5985,13871.43872,71563.47217,0,0,0,10341.30099,528124.0722,1308719.045,477694.1649,710873.3296,890463.3968,581640.9443,x,x,x,x,,,,,,,,,,
11.88_769.2073m/z,,400.2426985,1,8.879116667,0.724383333,6,0.007373498,0.009692446,37.86021959,CK_L,HI_L,100 - 18.6 - 1.49,831995.3603,55.98,56040.02982,37318.41243,16640.61528,0,15332.88296,23682.54053,1089479.666,150803.931,1046149.441,1267707.867,336222.1062,1101609.15,53169.81588,28302.92285,15835.67005,0,11774.45755,23143.46918,957348.2314,172070.4287,954719.0097,1090533.257,364439.743,944586.5077,x,x,x,x,,,,,,,,,,
11.88_388.1143n,,467.1512263,1,8.907216667,0.475216667,13,5.18E-09,6.06E-08,2.910114879,HI_L,CK_L,100 - 18.9 - 0.363,817476.7846,10.56,710470.8251,948027.6841,761762.3635,832303.7552,545704.5366,907806.9911,297161.0169,257990.039,260531.4896,306612.8545,317169.1576,245988.0486,674082.4922,719000.4252,724914.1478,93719.3071,419058.4978,887143.1295,261121.5086,294372.0121,237761.792,263760.7002,343787.7645,210925.0742,x,x,x,x,,,,,,,,,,
11.88_373.0905n,,739.3037212,1,8.993516667,0.391933333,0,0.001530438,0.002565295,54.44450168,CK_L,HI_L,100 - 53.1 - 10.9 - 0.7,1487117.855,44.54,5354.30945,144737.5776,7048.548498,0,60901.54259,2470.853828,1468429.142,567462.0265,1645963.435,2326976.073,902408.1855,2011468.265,5080.076662,109771.4567,6707.593828,0,46767.63201,2414.611276,1290338.944,647486.0006,1502110.998,2001758.339,978143.3197,1724754.904,x,x,x,x,,,,,,,,,,
11.88_358.0669n,,753.2474548,1,9.02085,0.44685,0,0.000808603,0.001520175,78.77287921,CK_L,HI_L,100 - 39.4 - 9.76,815384.5133,47.51,40963.82934,3679.92118,8716.452231,0,1300.208653,2466.334752,1412909.18,829813.0459,510220.8001,1103133.479,375818.4267,660412.1485,38865.77632,2790.915221,8294.817181,0,998.4587786,2410.195065,1241552.409,946833.9823,465628.98,948959.7535,407359.2077,566277.4358,x,x,x,x,,,,,,,,,,
11.88_234.1223n,,147.0436071,1,8.5996,0.8073,20,4.35E-08,4.07E-07,3.875546828,HI_L,CK_L,100 - 8.01,800064.8157,13.4,731124.6343,843457.9986,723277.4066,962301.5242,1167012.651,736555.9468,240691.1844,226679.8726,181949.6904,216424.9326,167179.1235,205710.4414,693678.4709,639692.9855,688290.7976,108357.3533,896174.6433,719790.1692,211500.3032,258646.4596,166047.8145,186177.4251,181209.7291,176388.6106,x,x,x,x,,,,,,,,,,
11.88_1187.3317m/z,,467.2372113,1,7.29925,0.55385,1,3.93E-08,3.75E-07,127.8736999,CK_L,HI_L,100 - 25.4 - 4.01 - 1.07 - 0.106,2993462.39,56.33,3319.662192,168178.9391,13329.45703,4735.939999,6878.778807,11075.60703,2558457.082,902633.2506,2919077.974,5958645.102,2181963.474,3439997.455,3149.638359,127549.7866,12684.68022,533.2776794,5282.36531,10823.49968,2248168.955,1029923.354,2663959.014,5125865.995,2365086.034,2949662.484,x,x,x,x,,,,,,,,,,
11.85_390.1298n,,297.0595923,1,7.2435,1.082016667,5,2.80E-10,4.03E-09,3.080194829,CK_L,HI_L,100 - 13.5 - 1.68,4632250.637,13.53,1553120.321,1924045.819,1345708.599,1402948.279,1605297.454,1653923.268,4676343.106,3937158.434,4776171.757,5337618.333,3752689.44,5313522.753,1473573.832,1459229.288,1280613.547,157975.1861,1232743.169,1616276.013,4109199.043,4492379.84,4358748.179,4591633.808,4067636.094,4556136.719,x,x,x,x,,,,,,,,,,
11.79_307.1659n,,453.2212801,1,6.962816667,0.507283333,13,1.85E-08,1.90E-07,48.39543778,CK_L,HI_L,100 - 24 - 4.06 - 1.42,533928.1475,38.08,6299.68898,52694.30814,10420.42086,2873.982205,10101.75268,3326.537817,379100.4893,817593.0471,443499.0791,414444.0287,770129.3253,378802.9155,5977.036491,39964.26539,9916.36089,323.6169718,7757.357729,3250.817848,333123.4113,932890.7089,404738.5442,356521.4099,834762.8789,324808.5975,x,x,x,x,,,,,,,,,,
11.76_360.1190n,,337.0881083,1,1.2485,0.4937,28,3.93E-07,2.58E-06,8.072385637,CK_L,HI_L,100 - 8.89 - 2.38,765814.1657,20.92,39897.42809,68420.04599,78529.40699,36657.07543,79466.6329,83471.44075,485783.2146,849838.3806,843130.907,769735.4369,946281.6705,700115.3847,37853.99316,51890.93418,74730.75708,4127.670563,61024.17256,81571.43083,426867.7203,969683.3065,769443.7078,662157.3584,1025698.913,600321.3989,x,x,x,x,,,,,,,,,,
11.74_617.3483m/z,,136.0751851,1,1.2758,0.386583333,25,1.13E-11,1.83E-10,16.0634933,HI_L,CK_L,100 - 5.98,546431.4757,26.51,563382.2935,753342.0339,329124.4322,815855.0174,509338.5563,570672.1711,29115.83655,30791.34365,27049.7303,56220.37526,25951.33561,34973.23817,534527.4247,571347.4952,313203.9186,91867.14159,391132.2629,557682.3056,25584.68551,35133.56493,24685.66222,48363.02629,28129.31661,29988.17584,x,x,x,x,,,,,,,,,,
11.65_679.3060m/z,,150.0909361,1,1.582333333,0.95155,16,5.14E-08,4.70E-07,3.393348869,HI_L,CK_L,100 - 0.336 - 0.087,98922528.78,15.17,113533543.8,109236172.8,87313850.12,63987872.9,114072607.5,100314627.3,32362908.29,21851825.58,26929229.97,44040377.3,18382154.52,31344836.93,107718672.5,82846583.47,83090276.29,7205180.889,87598860.42,98031226.11,28437954.36,24933388.48,24575693.27,37885302.53,19924887.58,26876964.52,x,x,x,x,,,,,,,,,,
11.62_427.2651m/z,,168.1013696,1,1.582333333,0.902766667,53,4.67E-08,4.31E-07,3.093796835,HI_L,CK_L,100 - 9.57,6371010.231,14.12,7105605.069,7084636.309,5659582.964,4291247.583,7286333.295,6406205.11,2260154.05,1600648.685,1862359.145,3039818.174,1369111.981,2223619.547,6741675.807,5373109.461,5385815.784,483204.296,5595335.351,6260384.537,1986043.934,1826373.514,1699594.35,2614973.763,1484015.504,1906666.281,x,x,x,x,,,,,,,,,,
11.59_679.1759m/z,,135.0674847,1,1.582333333,0.760283333,1,2.29E-08,2.32E-07,2.98264428,HI_L,CK_L,100 - 8.63,2610191.967,10.12,2885399.755,2795015.454,2252418.448,2238336.219,3053849.334,2584364.845,971377.2908,645288.7536,824211.252,1291694.882,572244.5513,945944.1149,2737617.632,2119787.569,2143463.733,252041.7795,2345117.969,2525538.511,853569.2408,736287.9184,752177.5758,1111167.85,620270.5096,811109.8638,x,x,x,x,,,,,,,,,,
11.59_484.2287n,,134.0596647,1,1.582333333,0.59005,7,4.40E-08,4.11E-07,3.163742429,HI_L,CK_L,100 - 0.966,848159.1241,13.54,949790.0699,928806.0053,743902.7719,587295.8929,982843.2019,850059.522,291321.479,203901.944,261944.866,401037.5123,169890.8301,280427.0899,901144.4732,704422.375,707918.4661,66130.86124,754746.8788,830710.1312,255990.1863,232656.3683,239051.6434,344988.5857,184149.0173,240455.1972,x,x,x,x,,,,,,,,,,
11.59_351.0825m/z,,151.0941848,1,1.582333333,0.815583333,1,4.01E-08,3.80E-07,3.382275145,HI_L,CK_L,100,9753466.09,14.93,11102154.84,10622590.75,8592859.144,6392608.768,11369175.19,9969140.755,3167534.422,2199620.428,2686226.016,4300411.365,1821658.517,3126747.93,10533533.45,8056354.679,8177202.579,719822.3732,8730639.303,9742219.233,2783377.764,2509812.758,2451457.643,3699386.689,1974542.273,2681063.34,x,x,x,x,,,,,,,,,,
11.54_385.2909m/z,,208.0961308,1,1.7246,0.737583333,23,1.31E-07,1.04E-06,5.053161171,HI_L,CK_L,100 - 10.7,1617228.785,29.45,1297525.388,1361239.277,1296486.466,929112.775,2201716.448,1605341.305,285309.9096,314934.0622,281863.8767,569946.4979,173313.3938,294890.1697,1231069.759,1032387.171,1233772.402,104620.2242,1690746.412,1568799.892,250707.6964,359346.3295,257229.7903,490290.8836,187858.8216,252856.7191,x,x,x,x,,,,,,,,,,
11.54_299.1820m/z,,314.1588308,1,1.953616667,1.070033333,10,3.65E-12,6.12E-11,71.51365446,CK_L,HI_L,100 - 16.3,11856450.37,16.16,131969.8219,423485.3256,95152.2086,258435.998,126915.8741,134909.1334,9794024.493,14993449.23,10444119.78,12516405.72,12639329.43,10751373.58,125210.6959,321178.5207,90549.47515,29100.48466,97461.48687,131838.2784,8606211.129,17107838.1,9531333.964,10767115.24,13700092.54,9218879.87,x,x,x,x,,,,,,,,,,
11.48_680.1930n,,328.1742784,1,2.03865,0.963733333,5,0.000179786,0.000428172,69.95632266,CK_L,HI_L,100 - 17.6,545123.7468,18.57,9847.631367,33399.88555,5008.709114,4868.936209,3.082008165,10451.5199,565354.2311,447797.0822,537836.6258,712946.3186,434001.0659,572807.1569,9343.26317,25331.04498,4766.426215,548.2533569,2.366741753,10213.61828,496788.4121,510945.8048,490831.2626,613305.0765,470424.859,491159.602,x,x,x,x,,,,,,,,,,
11.45_831.2800m/z,,353.1695074,1,4.020116667,1.877783333,9,9.07E-09,1.01E-07,532.6316358,CK_L,HI_L,100 - 18,4956331.692,26.56,1839.033711,49857.18774,5327.762936,22599.76109,3396.711208,329.7266021,4877715.971,4119995.706,5272736.82,6699484.335,2940911.285,5827146.037,1744.843536,37812.5447,5070.046661,2544.784805,2608.409132,322.2212348,4286149.53,4701000.978,4811914.894,5763165.677,3187728.982,4996548.479,x,x,x,x,,,,,,,,,,
