,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
12.85_658.3728n,658.3728463,659.3801227,1,12.84763333,0.39715,0,1.63E-05,4.14E-05,2.185771702,HI_V,CK_V,100 - 35.8 - 7.48,1616604.856,14.59,783455.5419,657971.6747,770890.4789,913795.8262,609506.7981,702001.9296,2056093.352,1932778.396,1268171.797,1047204.652,2233594.903,1035554.734,644043.379,672598.2546,431330.6826,688337.1711,618522.8992,581637.8185,1830697.056,1542184.525,683800.6259,599125.744,1944564.998,833374.5277,x,x,x,x,,,"M+H, M+Na",,,,,,,
11.45_404.1457n,404.1456835,405.1529599,1,11.44958333,0.372833333,8,1.78E-15,4.02E-14,60.6738918,HI_V,CK_V,100 - 22 - 3.04,16678632.86,14.5,245129.4336,300406.6457,223385.514,321792.5647,168171.9921,390452.5391,15669331.96,16438231.21,14906510.87,14746791.13,15531004.86,19015371.84,201509.8245,307084.6259,124989.2545,242397.4561,170659.6685,323506.1807,13951603.82,13116240.25,8037618.79,8436920.319,13521273.88,15302838.18,x,x,x,x,,,"M+H, M+Na",,,,,,,
10.16_473.2503n,473.2502923,491.2847144,1,10.15721667,0.367833333,0,0,0,Infinity,HI_V,CK_V,100 - 26.6 - 4.2,1510074.014,39.18,0,0,0,0,0,0,1628586.155,1703983.724,1267670.976,968614.3513,1077551.067,2293816.49,0,0,0,0,0,0,1450054.724,1359626.812,683530.5823,554162.7349,938114.6444,1845975.081,x,x,x,x,,,"M+H, M+NH4",,,,,,,
12.56_782.2154n,782.2154173,783.2226937,1,12.56243333,0.5726,0,2.87E-11,3.56E-10,7.819341596,HI_V,CK_V,100 - 41 - 9.3 - 0.78,10570429.02,17.54,1570543.939,1810396.089,1125645.663,1458788.727,886917.4089,1258694.674,12792672.84,9292442.377,10851297.72,7269406.218,10509270.25,12397509.58,1291073.164,1850640.835,629824.2431,1098865.279,900037.0936,1042880.929,11390294.36,7414539.019,5851040.209,4158965.873,9149357.856,9977037.767,x,x,x,x,,,"M+H, M+Na",,,,,,,
10.13_638.1823n,638.1822517,639.1895282,1,10.12851667,0.508,0,4.62E-11,5.53E-10,7.634528092,HI_V,CK_V,100 - 28.9 - 5.71 - 6.71,1785216.515,20.9,204694.1449,234836.151,169018.4427,253330.3008,318859.6521,222268.6665,1609731.175,1685041.431,2158683.736,2172760.46,2338282.042,1090765.45,168269.8017,240056.5121,94569.64673,190826.7226,323576.3687,184158.8418,1433266.694,1344512.555,1163966.344,1243077.678,2035705.493,877805.9835,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.42_372.0813n,372.0812876,373.088564,1,12.41906667,0.42975,1,4.46E-14,7.91E-13,6.886867903,HI_V,CK_V,100 - 17.8,6991341.283,8.89,991621.4576,999831.675,1078628.722,1234620.928,735356.6126,1050960.251,6990493.35,7125586.495,7402927.041,6566565.177,6592169.217,8008490.269,815167.1666,1022057.735,603517.1994,930005.864,746234.3412,870764.3125,6224170.503,5685581.568,3991672.231,3756857.115,5739134.478,6444924.23,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.42_809.2149n,809.2149043,827.2487298,1,12.41906667,0.42975,0,5.57E-14,9.73E-13,6.588935611,HI_V,CK_V,100 - 45.1 - 13.1 - 2.73 - 0.274,295534872.6,9.71,44252039.59,44903497.93,47373488.95,51851778.18,32681091.69,48057327.23,288758915.6,306185754.7,333280302.8,301522173.9,277804803.2,311293086.4,36377601,45901693.78,26506540.02,39058513.16,33164525.22,39817495.93,257104132,244308883.8,179705368.2,172506583.6,241856522.8,250516675.2,x,x,x,x,,,"M+NH4, M+Na",,,,,,,
12.42_402.1302n,402.1302446,403.137521,1,12.41906667,1.280616667,20,9.99E-15,1.98E-13,9.095627629,HI_V,CK_V,100 - 23.7 - 3.63,824903507.8,8.96,89714350.78,95816015.24,88259852.72,107997377.7,64613110.44,97753171.09,876993748.6,848028905.6,841867938.5,770584245,771916676.4,902284990.2,73750111.57,97945986.27,49383386.57,81351443.41,65568896.88,80992571.09,780854561.7,676651321,453936781.1,440865936.1,672029716.9,726124175.7,x,x,x,x,,,"M+H, M+Na",,,,,,,
9.96_440.1643n,440.1643147,441.1715911,1,9.957816667,0.618366667,1,1.82E-06,6.37E-06,2.373001477,HI_V,CK_V,100 - 20.4 - 2.33,11847743.37,18.07,5871547.889,4924642.927,3787536.827,5527481.665,4043646.684,5801492.919,10265290.31,11418522.93,8207370.258,11698149.08,18936798.98,14330878.94,4826734.052,5034116.763,2119212.638,4163699.355,4103462.14,4806778.362,9139972.522,9110961.401,4425429.531,6692734.089,16486354.09,11532938.89,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.36_212.1405n,212.1405414,235.1296245,1,12.36196667,0.402266667,18,1.34E-07,6.89E-07,3.870556805,CK_V,HI_V,100 - 10.9,574210.195,9.43,656074.7866,535272.9951,502394.5399,566494.3246,575729.8375,609294.6865,117623.757,89047.71788,119354.8667,85320.2295,203911.3266,219090.6955,539329.4193,547172.0077,281101.1236,426724.5369,584246.2944,504826.0088,104729.4207,71052.12515,64356.36935,48813.32974,177524.9522,176315.7455,x,x,x,x,,,"M+H, M+Na",,,,,,,
9.16_670.1717n,670.1717087,671.1789851,1,9.158516667,0.498466667,0,1.28E-10,1.45E-09,5.113773815,CK_V,HI_V,100 - 30.1 - 6.07 - 0.483 - 0.0156,4633558.75,13.97,4820112.08,3715374.227,5480973.443,6050242.812,2993114.126,4741535.812,823725.3687,885556.5178,799684.6471,918017.3352,1189305.418,840399.5195,3962396.212,3797966.259,3066728.779,4557480.896,3037389.628,3928559.78,733425.6519,706595.0035,431191.4708,525215.2175,1035407.846,676321.1346,x,x,x,x,,,"M+H, M+Na",,,,,,,
9.16_710.1666n,710.1665691,711.1738456,1,9.158516667,0.781183333,0,1.93E-05,4.80E-05,2.337371596,HI_V,CK_V,100 - 32.6 - 12.7 - 1.96,6002013.569,14.54,2973236.249,1920464.072,3193968.353,3233770.855,1164782.561,2920862.295,6290283.289,6224071.301,5761861.884,6483956.517,6852744.661,5075557.212,2444163.093,1963155.608,1787097.633,2435910.319,1182012.554,2420055.988,5600719.969,4966252.965,3106806.801,3709595.126,5965991.143,4084612.774,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.36_334.1743n,334.1742509,335.1815274,1,12.36196667,0.430316667,0,9.34E-09,6.87E-08,6.947383968,CK_V,HI_V,100 - 16.4,1123792.098,28.86,1513547.802,595862.126,1198810.065,1343356.789,924451.6871,1166724.119,119461.9391,108099.8416,147484.3664,154112.3562,163268.7991,241264.6958,1244219.217,609108.0229,670761.383,1011913.587,938126.5958,966679.4956,106366.0947,86254.01813,79523.84869,88170.61679,142141.6173,194160.526,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.19_236.1768n,236.1767825,259.1659518,1,12.18875,0.511833333,0,4.78E-10,4.80E-09,17.04755601,HI_V,CK_V,100 - 15,2598233.789,33.62,191040.876,144455.0735,137326.8735,225004.5463,75256.13099,141382.0529,2410867.397,2337071.07,2138347.322,4663273.479,2372882.606,2993486.76,157046.0667,147666.2811,76837.49599,169489.7136,76369.35381,117140.9156,2146579.503,1864773.967,1153000.911,2667947.653,2065828.702,2409042.741,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.30_342.2392n,342.2391818,365.2285351,1,12.30441667,0.743683333,4,1.22E-05,3.29E-05,2.416936163,HI_V,CK_V,100 - 19.4,4129030.048,24.94,2592988.898,1488246.574,1207255.671,1757182.413,1426550.848,1778017.48,5850271.439,4232208.585,4308868.081,3181067.484,5252082.977,3215319.965,2131578.938,1521330,675486.8909,1323637.005,1447653.036,1473161.49,5208943.79,3376924.431,2323349.801,1819949.348,4572457.033,2587565.553,x,x,x,x,,,"M+NH4, M+Na",,,,,,,
9.24_530.2346n,530.2345576,553.2238384,1,9.241033333,0.613983333,28,3.33E-14,6.02E-13,17.56872061,CK_V,HI_V,100 - 26.6 - 3.37 - 0.089,2282377.316,17.42,2595760.043,1842337.362,2350999.785,2292787.123,1809981.839,2802397.746,151039.5722,109020.911,129456.5352,110528.7993,99697.28595,179772.0146,2133856.971,1883292.156,1315437.627,1727093.249,1836755.911,2321903.178,134482.0748,86988.94928,69803.20806,63235.6331,86796.33553,144673.5869,x,x,x,x,,,"M+NH4, M+Na",,,,,,,
12.25_234.1611n,234.161131,235.1684074,1,12.24693333,0.484133333,0,7.74E-06,2.26E-05,2.323523473,HI_V,CK_V,100 - 12.5 - 0.451,784339.8484,15.19,369808.1243,283483.0768,298440.8338,544770.6282,176134.9149,352751.5113,860764.8167,793612.6562,635683.3823,1049913.03,824383.7642,820518.6679,304002.539,289784.8494,166984.4058,410360.6761,178740.3825,292269.3099,766404.7033,633232.0144,342761.6793,600675.2586,717707.4994,660321.7917,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.19_315.1322n,315.1322195,631.2852721,1,12.18875,0.257816667,0,1.94E-12,2.77E-11,42.51103502,HI_V,CK_V,100 - 33.5 - 6.59,551832.411,22.42,13406.31279,8961.145199,18183.84931,15766.42738,5576.553905,15991.24077,546790.7174,505620.4769,442485.2995,687743.2613,530425.564,654409.5131,11020.72362,9160.34968,10174.27553,11876.41452,5659.04482,13249.40859,486849.5661,403439.9786,238588.9085,393471.0301,461787.849,526643.5477,x,x,x,x,,,"M+NH4, 2M+H",,,,,,,
9.27_786.2184n,786.2184176,787.225694,1,9.26945,0.3608,0,7.79E-07,3.10E-06,7.437038089,CK_V,HI_V,100 - 35.2 - 5.84 - 0.0698,1013904.721,26.81,1148429.303,818411.5676,1035611.386,1349857.02,586352.3816,1144766.666,171800.2389,120978.8581,108270.7559,78905.76434,66679.59595,86418.34655,944071.8068,836604.6945,579448.0257,1016810.031,595025.972,948486.8323,152966.8831,96530.32295,58379.79588,45143.49195,58051.1749,69546.15375,x,x,x,x,,,"M+H, M+Na",,,,,,,
9.27_406.1244n,406.1244082,429.1163307,1,9.26945,0.940416667,15,8.50E-08,4.67E-07,7.442935181,CK_V,HI_V,100 - 17.2 - 0.489,590626.3386,27.59,525701.336,724774.9,371528.1068,457988.6933,681751.0069,782013.9885,37960.20529,47502.14561,112451.1794,90676.5415,36700.29572,130251.7437,432155.3,740886.5023,207878.3904,344990.2401,691835.777,647931.1397,33798.87202,37902.46932,60633.88814,51877.77794,31951.23269,104821.582,x,x,x,x,,,"M+NH4, M+Na",,,,,,,
9.10_230.1298n,230.1297972,248.1636227,1,9.103766667,0.698316667,14,7.80E-06,2.27E-05,4.396956239,CK_V,HI_V,100 - 14.7,852793.0691,21.72,970223.8896,1100039.371,687411.2312,905600.4606,256560.4268,1196923.035,202166.4936,212946.5958,112537.9172,129380.2309,247660.1418,202329.44,797577.1934,1124493.029,384622.1528,682163.8283,260355.585,991700.5548,180004.2805,169912.3631,60680.6573,74020.89643,215612.6174,162826.9332,x,x,x,x,,,"M+NH4, 2M+H",,,,,,,
12.42_614.1790n,614.1789864,1229.378707,1,12.41906667,0.37165,0,1.49E-12,2.18E-11,8.660750537,HI_V,CK_V,100 - 64.8 - 23.5 - 2.46,23145571.98,14.25,2659595.93,2783973.687,2792860.72,2757511.138,1655599.34,3385262.553,20859863,22991936.96,26743582.88,25110892.38,20839299.73,22817009.3,2186333.567,2845860.87,1562668.827,2077157.02,1680089.716,2804830.932,18573130.32,18345512.06,14420190.36,14366420.21,18142668.92,18362249.46,x,x,x,x,,,"M+H, 2M+H",,,,,,,
9.99_578.1620n,578.1620149,579.1692913,1,9.985516667,1.042316667,65,0.000199404,0.000370691,2.412700549,CK_V,HI_V,100 - 29.9 - 6.76 - 1.05,41566139.41,14.94,44664386.34,42075428.59,50982197.03,36634266.97,33206699.01,41833858.55,34505480.03,24120289.3,20585543.43,13177872.66,9534146.832,9483247.3,36716572.62,43010757.03,28525693.92,27595582.04,33697907.56,34661093.08,30722866.07,19245836.44,11099763.86,7539312.158,8300416.602,7631751.834,x,x,x,x,,,"M+H, M+Na",,,,,,,
11.76_360.1190n,360.1190245,361.1263009,1,11.76451667,0.3693,20,1.95E-11,2.49E-10,45.69628124,HI_V,CK_V,100 - 18.7,2236511.041,26.19,46354.46531,54730.13528,42575.72382,75085.26444,14474.85847,60437.28334,1962318.879,1839268.657,2331065.961,1848725.425,1953529.714,3501352.052,38105.91013,55946.77534,23822.08176,56559.65702,14688.97714,50074.80486,1747202.476,1467572.105,1256915.165,1057691.058,1700740.586,2817753.149,x,x,x,x,,,"M+H, M+Na",,,,,,,
10.13_388.7128n,388.7128163,778.4326976,1,10.12851667,0.4808,0,6.63E-11,7.83E-10,142.3715227,CK_V,HI_V,100 - 44.1 - 10.6 - 1.53 - 0.0352,5726098.006,21.62,6635731.008,5553582.015,7468691.451,5131963.888,3878266.571,5688353.104,23678.99447,34795.61602,46148.95751,124778.0879,15102.05293,21031.49162,5454934.444,5677037.043,4178902.023,3865766.732,3935635.649,4713037.316,21083.21853,27763.79365,24883.60497,71387.92273,13147.82886,16925.33366,x,x,x,x,,,"M+H, 2M+H",,,,,,,
10.10_728.2144n,728.2143839,729.2216604,1,10.09991667,0.284983333,3,2.46E-05,5.92E-05,4.509854073,CK_V,HI_V,100 - 31.5 - 4.54 - 0.0947,513601.4006,35.34,297858.0422,836556.1687,438480.3778,502152.0347,566003.4454,440558.3345,40298.53167,63208.46135,110779.577,139350.4612,42866.67888,233075.6739,244855.6295,855152.6465,245339.7024,378257.2661,574376.0251,365020.9178,35880.8627,50434.70639,59732.55698,79725.05525,37319.67834,187570.317,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.56_358.1039n,358.1039428,359.1112192,1,12.56243333,0.88385,47,4.26E-05,9.62E-05,2.163944941,HI_V,CK_V,100 - 19.2,22598191.91,19.14,13538721.49,9948850.956,13479512.35,10966967.43,5286792.384,9437473.933,28753145.76,19687083.85,24281315.25,15645688.34,24515819.9,26326233.12,11129570.82,10170011.94,7542092.454,8261113.828,5364997.015,7819339.975,25601123.23,15708534.47,13092531,8951196.552,21343442.9,21186337.5,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.02_374.1350n,374.1349541,397.1233534,1,12.02036667,0.111616667,19,1.52E-13,2.48E-12,126.8324378,HI_V,CK_V,100 - 24.8,533317.1686,30.31,3862.306186,3698.940449,4458.535934,4626.411005,2356.390971,6226.789487,522999.9924,462242.1217,441757.252,841332.0876,747787.4934,429753.0123,3175.027291,3781.167161,2494.651835,3484.947701,2391.247776,5159.154271,465666.8654,368827.9258,238196.3439,481342.1255,651022.8795,345848.6567,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.51_374.0986n,374.0986248,375.1059012,1,12.5053,3.954666667,60,2.08E-05,5.11E-05,2.632173923,HI_V,CK_V,100 - 18.3 - 0.0602,12362301.39,24.37,3874983.835,7122611.172,5720173.078,2887209.519,5796991.719,2777706.674,12097419.24,10793136.7,16112858.89,8204789.844,9627906.977,15483845.39,3185449.013,7280945.406,3200566.392,2174855.231,5882743.45,2301445.597,10771256.94,8611959.047,8688083.918,4694116.676,8382044.069,12460801.84,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.08_484.2289n,484.2288947,507.2181365,1,12.07553333,0.482866667,121,1.21E-07,6.29E-07,15.37131194,CK_V,HI_V,100 - 24.9 - 0.0653,1043564.925,17.02,1154681.272,934285.388,861813.1055,1032660.711,936404.6462,1341544.426,11969.73836,46275.66723,62095.63264,60518.30894,114588.6287,80286.91043,949211.2674,955054.367,482203.9515,777874.8072,950256.3684,1111525.397,10657.57289,36923.84912,33482.0823,34623.67819,99760.72033,64611.81033,x,x,x,x,,,"M+NH4, M+Na",,,,,,,
11.59_522.1144n,522.1143871,545.1036012,1,11.59441667,0.487183333,0,1.40E-05,3.68E-05,6.37165796,HI_V,CK_V,100 - 23.7 - 2.89,616969.2024,38.82,179780.4246,69464.64744,75330.0445,158639.5484,16956.17327,80810.63277,291200.2067,553664.9865,378118.7382,967977.9639,966150.3982,639128.9501,147789.3588,71008.83279,42148.86602,119498.7927,17206.99667,66954.97288,259277.8001,441775.206,203882.3372,553798.6455,841129.3581,514346.3397,x,x,x,x,,,"M+NH4, M+Na",,,,,,,
11.99_344.1244n,344.1244022,345.1316786,1,11.99253333,0.195916667,22,0.001987036,0.002675884,25.63878255,HI_V,CK_V,100 - 14.6,482099.9052,13.07,26941.06943,0,14587.36151,42679.44462,2972.509876,25640.86206,465050.5296,441650.3828,435467.7682,444458.9241,547839.0204,589326.5633,22147.03511,0,8161.959152,32149.24749,3016.480591,21244.52148,414070.0296,352397.5574,234805.0424,254283.4231,476947.9829,474267.2988,x,x,x,x,,,"M+H, M+Na",,,,,,,
11.59_484.2287n,484.2286678,507.2184079,1,11.59441667,0.777166667,0,5.41E-07,2.27E-06,4.937988835,CK_V,HI_V,100 - 24.7,2328250.29,22.85,2685613.291,1817188.231,1954142.354,2621138.992,1824046.51,3067372.363,228707.3148,452959.5956,269844.0755,434723.5533,872859.5369,511880.8093,2207721.264,1857583.965,1093386.906,1974431.648,1851028.634,2541445.678,203635.6021,361421.299,145500.4347,248713.6319,759910.4481,411941.9416,x,x,x,x,,,"M+H, M+Na",,,,,,,
8.96_497.2241n,497.2240577,520.2161661,1,8.964783333,0.6142,0,1.35E-07,6.93E-07,12.92600733,CK_V,HI_V,100 - 31.9 - 5.65 - 2.6 - 1.21,1108174.915,35.92,1359677.171,2049294.391,360759.3102,534524.4919,1486818.805,857975.3233,64542.18037,81751.23016,56907.27766,109488.8886,83095.01825,101475.6066,1117729.128,2094849.799,201853.0048,402642.5445,1508812.503,710868.2674,57466.83605,65230.17967,30684.5115,62640.68036,72342.42153,81663.65619,x,x,x,x,,,"M+H, M+Na",,,,,,,
11.79_307.1659n,307.1658867,615.332692,1,11.79353333,1.085066667,0,5.89E-06,1.78E-05,6.088027257,CK_V,HI_V,100 - 28.7 - 0.00748,1167653.901,16.8,1047165.28,1349965.84,1032679.194,1091653.138,1476318.185,1008141.77,119936.2583,211341.3847,79315.05103,49025.82919,342603.0687,133159.4813,860827.2316,1379975.314,577807.3981,822312.1744,1498156.553,835287.419,106788.4173,168631.548,42766.82519,28048.61145,298269.8137,107161.6171,x,x,x,x,,,"M+NH4, 2M+H",,,,,,,
12.42_387.1058n,387.105827,388.1131034,1,12.41906667,0.400783333,0,1.44E-15,3.29E-14,7.699793848,HI_V,CK_V,100,3156632.692,8.22,424998.9737,429371.5738,412683.1381,460172.8305,314875.0728,417678.0529,3421744.448,3071335.134,3207345.088,3164931.596,2765611.438,3451789.845,349372.441,438916.4188,230905.5625,346635.4904,319532.8478,346063.6521,3046640.601,2450651.106,1729406.524,1810717.699,2407737.944,2777867.396,x,x,x,x,,,"M+H, M+Na",,,,,,,
9.41_564.1465n,564.1464715,565.153748,1,9.409883333,2.106366667,57,0.000456594,0.000762687,2.030066185,CK_V,HI_V,100 - 29.2 - 6.39 - 1.07,117485010.1,19.24,140576383.4,140353000.3,87351471.75,94521353.11,125333786.3,116774065.5,91000199.31,70522351.52,52268183,38449042.38,25235299.7,67668012.65,115561489,143473019.6,48875126.84,71200326.08,127187780.6,96752173.8,81024432.46,56270537.48,28183102.91,21997430.09,21969821.13,54456607.88,x,x,x,x,,,"M+H, M+Na",,,,,,,
11.13_650.1824n,650.1823659,651.1896423,1,11.13118333,0.580333333,0,3.50E-09,2.89E-08,3.689386018,HI_V,CK_V,100 - 29.3 - 3.7,1279035.1,18.37,294300.444,423333.7102,296672.297,401077.6913,278511.0905,386182.7422,1549329.515,1359705.52,1144618.499,1097626.987,1405649.885,1237834.225,241931.0889,432744.3346,165994.8694,302120.7533,282630.9529,319968.4762,1379486.48,1084923.557,617180.4549,627973.3234,1223757.076,996161.264,x,x,x,x,,,"M+H, M+Na",,,,,,,
9.08_222.0665n,222.0665352,223.0738117,1,9.076666667,0.586616667,12,9.03E-05,0.000185721,1075.908973,CK_V,HI_V,100 - 1.28,2280367.714,29.11,2576139.807,1712904.57,2496288.275,2746941.275,1224999.268,2924933.086,1395.108242,1094.419003,2728.873975,8089.233092,3286.58917,0,2117728.061,1750982.099,1396729.828,2069195.035,1243120.013,2423428.808,1242.171494,873.2486114,1471.413997,4628.004455,2861.300522,0,x,x,x,x,,,"M+H, M+Na",,,,,,,
9.99_385.2060n,385.2059742,771.4188879,1,9.985516667,0.780516667,19,1.23E-05,3.31E-05,6.169090981,CK_V,HI_V,100 - 25.4 - 4.77 - 0.223,1733571.743,46.63,2572240.766,604415.0368,1739965.878,902039.5644,1718540.766,2864228.445,216955.9909,322586.8601,272061.9211,109432.4069,512177.4936,297570.8545,2114522.836,617851.0633,973550.3167,679481.5035,1743962.2,2373132.486,193172.5003,257395.501,146696.3013,62608.36609,445901.1012,239473.5519,x,x,x,x,,,"M+H, 2M+H",,,,,,,
8.94_192.0418n,192.0417617,193.0490382,1,8.93645,1.194716667,16,2.09E-05,5.13E-05,3.035012564,HI_V,CK_V,100 - 9.47 - 0.203,1362031.813,22.23,405918.2173,626707.0603,321451.9055,441502.8174,449833.3555,447224.8801,1295030.157,1067954.768,1143082.779,1291324.736,1920107.628,1744565.391,333687.0138,640638.634,179859.6216,332571.8849,456487.4945,370544.4283,1153064.326,852132.5155,616352.3914,738791.4979,1671643.359,1403958.971,x,x,x,x,,,"M+H, M+Na",,,,,,,
7.69_642.1769n,642.1769212,643.1841976,1,7.685966667,0.526683333,0,2.07E-08,1.38E-07,20.60296933,HI_V,CK_V,100 - 27.9 - 4.34 - 0.102,1122876.762,35.17,58621.19004,46937.69108,69519.74332,69634.43277,19331.31376,62959.97793,1706582.203,1444774.611,1014102.316,1167529.74,1727330.871,372314.7899,48189.82992,47981.10665,38897.87092,52453.69599,19617.27132,52164.96233,1519500.567,1152801.093,546805.8827,667966.0206,1503812.149,299624.5896,x,x,x,x,,,"M+H, M+Na",,,,,,,
12.99_348.1899n,348.1898562,349.1971327,1,12.988,0.622683333,0,1.17E-05,3.18E-05,10.99117138,CK_V,HI_V,100 - 18.4,1479757.983,11.31,1724154.882,1339774.181,1321036.079,1376452.128,1637308.59,1479822.036,9882.10621,45526.95955,221150.67,137004.7688,119734.453,222568.8184,1417349.775,1369557.096,739149.6057,1036843.392,1661528.402,1226094.152,8798.794434,36326.44727,119244.8586,78383.03992,104240.6687,179114.8047,x,x,x,x,,,"M+H, M+Na",,,,,,,
10.33_720.1876n,720.1875782,721.1948546,1,10.3265,0.367166667,0,2.83E-08,1.82E-07,28.67261873,CK_V,HI_V,100 - 35.2 - 7.46 - 0.518,924338.072,59.05,1824441.288,1238271.138,308390.1538,498053.4346,889532.5088,787339.9092,19500.45099,23534.38932,16723.7849,73703.4074,77546.44945,24690.14846,1499790.695,1265797.66,172551.2757,375169.9038,902690.8772,652343.8867,17362.74191,18778.34059,9017.496377,42167.12437,67511.84429,19869.67964,x,x,x,x,,,"M+H, M+Na",,,,,,,
10.87_716.3262n,716.3262468,739.315167,1,10.87045,0.34925,0,8.81E-06,2.51E-05,5.577898627,CK_V,HI_V,100 - 35 - 23.9 - 0.0363,492756.8915,18.76,371120.0553,412042.7003,469069.3548,582623.0812,602676.0364,519010.1212,98722.75005,85492.40359,33624.1775,27664.02446,124511.4301,62804.32846,305081.0182,421202.3279,262454.9278,438873.8841,611591.0937,430021.4885,87900.40961,68215.30191,18130.21996,15827.11575,108399.4992,50542.50234,x,x,x,x,,,"M+H, M+Na",,,,,,,
9.68_784.2028n,784.2027873,785.2100638,1,9.683,0.356216667,0,6.56E-10,6.45E-09,16.51658943,CK_V,HI_V,100 - 33.2 - 2.33,1002686.66,13.26,880265.0096,899087.4511,1033353.83,1155176.074,1161164.581,887073.0142,94363.7281,51233.992,25370.80932,64594.28956,96846.3908,73152.22907,723626.0654,919073.9869,578184.872,870162.2489,1178341.054,734976.9154,84019.23921,40880.14941,13679.98826,36955.62441,84314.3497,58870.09383,x,x,x,x,,,"M+H, M+Na",,,,,,,
13.50_674.3034n,674.3034439,675.3107204,1,13.496,0.2513,1,2.12E-08,1.41E-07,54.81839688,HI_V,CK_V,100 - 37.5 - 5.08,1144634.703,47.98,50333.76695,3545.040832,27601.79051,20738.05303,5060.005633,18004.25183,2022802.082,987391.4822,925955.9272,374994.0711,2051461.228,697240.9067,41377.11409,3623.846387,15443.82693,15621.40288,5134.855532,14917.27204,1801055.293,787850.2093,499277.1833,214541.2566,1785999.643,561112.6021,x,x,x,x,,,"M+H, M+Na",,,,,,,
10.87_636.1667n,636.1666746,637.173951,1,10.87045,0.868233333,0,6.02E-07,2.48E-06,3.595000216,HI_V,CK_V,100 - 29.4 - 3.93 - 0.409 - 0.033,2528747.613,23.54,601916.8789,904448.4421,475206.1782,694149.6928,883383.2088,661336.4246,2834635.809,2529529.522,1999571.589,2337600.796,3242139.642,1770314.879,494808.6519,924554.1516,265888.6195,522883.802,896450.6139,547944.755,2523892.908,2018338.622,1078172.774,1337385.977,2822602.817,1424681.166,x,x,x,x,,,"M+H, M+Na",,,,,,,
10.87_374.1353n,374.1352616,375.142538,1,10.87045,0.377916667,19,2.89E-13,4.55E-12,63.67701961,HI_V,CK_V,100 - 20.9,3995138.91,25.39,59810.99831,44951.48431,61119.17557,83174.17012,30966.65346,96421.54167,3896877.174,3562119.911,3453327.195,3081052.512,3883258.654,5756422.147,49167.91751,45950.7469,34197.563,62652.80637,31424.72625,79889.26068,3469687.581,2842253.521,1862040.54,1762728.876,3380760.247,4632546.625,x,x,x,x,,,"M+H, M+Na",,,,,,,
13.50_358.1038n,358.1037884,359.1110649,1,13.496,2.038883333,47,5.34E-09,4.20E-08,7.33663534,HI_V,CK_V,100 - 18.2,18409475.18,26.52,3292035.489,2225227.066,3215111.991,2731901.373,1238636.503,2352606.354,27377684.38,15095324.26,17718337.86,10659037.84,23214585.52,19062483.78,2706233.534,2274693.423,1798927.977,2057865.892,1256958.976,1949232.288,24376444.84,12044720.45,9553761.212,6098238.737,20210589.83,15340752.06,x,x,x,x,,,"M+H, M+Na",,,,,,,
11.34_374.1351n,374.1350916,375.1423681,1,11.33506667,0.433533333,19,6.17E-10,6.12E-09,9.924622682,HI_V,CK_V,100 - 38.6,7903064.261,27.47,899337.2086,570948.7605,993423.135,934786.6747,405418.8243,973938.1259,6786805.331,6352371.743,6785268.146,6301874.647,8184781.784,11862373.61,739304.4579,583640.8382,555842.7438,704148.9977,411415.9635,806948.2761,6042811.492,5068625.259,3658629.389,3605422.617,7125661.037,9546380.969,x,x,x,x,,,"M+H, M+Na",,,,,,,
