,,,,,,,,,,,,,,,Normalised abundance,,,,,,,,,,,,Raw abundance,,,,,,,,,,,,,,,,,,,,,,,,,
Compound,Neutral mass (Da),m/z,Charge,Retention time (min),Chromatographic peak width (min),Identifications,Anova (p),q Value,Max Fold Change,Highest Mean,Lowest Mean,Isotope Distribution,Maximum Abundance,Minimum CV%,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,healthy_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,infected_midrib,vip>1,splot>0.8,Anova p-value <= 0.05,Max fold change >= 2,Accepted Compound ID,Accepted Description,Adducts,Formula,Score,Fragmentation Score,Mass Error (ppm),Isotope Similarity,Retention Time Error (mins),Compound Link
1.69_244.1296m/z,,244.129608,1,1.6909,0.597633333,27,3.36E-07,2.83E-06,2.267687918,HI_V,CK_V,100 - 9.42 - 0.123,278118.617,15.67,113725.3147,100249.0425,160063.4913,138082.2973,103472.3949,120272.2529,317045.0182,308177.8205,255463.1217,280188.8174,302231.5852,240818.4446,75268.98532,92912.17089,101898.2153,86587.51253,94582.28863,91605.26399,254012.9296,227861.2358,103319.0768,129740.3958,223306.5744,175544.8251,x,x,x,x,,,,,,,,,,
1.66_347.0978m/z,,347.0977861,1,1.662016667,0.6804,11,8.38E-06,4.45E-05,5.398168282,CK_V,HI_V,100 - 14,151029.728,39.13,173642.0367,156049.2352,104600.4078,180843.9404,62404.72979,228638.0184,12630.46229,26847.56889,14258.60943,39897.58177,67180.14329,31712.03373,114924.8076,144628.5456,66589.7938,113402.1323,57043.06129,174141.9616,10119.3854,19850.61811,5766.728104,18474.42771,49636.66408,23116.51595,x,x,x,x,,,,,,,,,,
1.66_418.1711m/z,,418.1710898,1,1.662016667,0.36835,0,1.75E-05,7.79E-05,5.897693453,CK_V,HI_V,100 - 14.2 - 0.758 - 0.237,189074.2897,42.89,258815.6748,161208.4255,134746.0253,187681.1469,86027.74556,305966.7199,26582.47352,35105.95794,7532.02911,27588.97346,63259.23814,35663.71942,171296.8944,149410.1531,85780.83231,117689.5516,78636.44277,233039.3043,21297.58107,25956.72506,3046.241231,12774.97214,46739.6674,25997.10084,x,x,x,x,,,,,,,,,,
1.66_227.0917m/z,,227.0917223,1,1.662016667,1.1835,27,4.59E-07,3.70E-06,12.19625283,CK_V,HI_V,100 - 7.74,129192.9982,36.86,137198.9662,177245.3005,151340.7677,156476.2139,43542.47983,109354.2609,13007.15603,15549.85905,14066.88895,9252.919542,4103.567557,8649.756913,90804.998,164273.3461,96345.2316,98121.81861,39801.41175,83289.58421,10421.18822,11497.29105,5689.188992,4284.530178,3031.958468,6305.248202,x,x,x,x,,,,,,,,,,
1.49_329.0873m/z,,329.0872595,1,1.493233333,0.335416667,5,1.73E-06,1.16E-05,5.967045047,CK_V,HI_V,100 - 13.1,175670.1082,32.54,228986.1147,174363.2283,84638.57532,194185.3581,84884.13646,286963.2366,13664.77518,31077.25871,15649.73308,39598.03477,44803.81965,26306.87522,151554.23,161602.2025,53881.86715,121768.1589,77591.08989,218565.3167,10948.06534,22977.97603,6329.351819,18335.72357,33103.71244,19176.42072,x,x,x,x,,,,,,,,,,
1.35_432.0659m/z,,432.0658997,1,1.353533333,0.276333333,2,0.000561141,0.001545213,6.998726443,CK_V,HI_V,100 - 36.4 - 25.6 - 3.57 - 0.621,266771.5245,42.69,338022.3915,46466.6851,348201.6065,333948.4571,273595.55,260394.4569,36518.20133,35636.72374,22797.71619,2600.507668,32814.03519,31362.4697,223719.7803,43065.95335,221669.0514,209409.6548,250088.8599,198329.2272,29257.97528,26349.16392,9220.27013,1204.15546,24244.9504,22861.70093,x,x,x,x,,,,,,,,,,
6.54_369.1548m/z,,369.154836,1,6.5397,0.579183333,13,8.40E-12,1.85E-10,28.12146566,HI_V,CK_V,100 - 18.4,654309.4622,29.33,24372.17788,28080.39871,12898.57979,32057.68436,18426.92076,23767.80045,551109.4968,547625.7875,492804.983,709642.0799,1245064.787,489875.0924,16130.70145,26025.29401,8211.380684,20102.46932,16843.72281,18102.72596,441542.7772,404904.8321,199309.2215,328597.1409,919927.5196,357094.896,x,x,x,x,,,,,,,,,,
6.54_429.1757m/z,,429.1757363,1,6.5397,0.46415,69,3.11E-07,2.66E-06,3.746230519,HI_V,CK_V,100 - 19.3,353506.1139,31.3,92921.96031,104153.9924,64354.67276,145632.9268,67373.30807,91742.04207,311700.2135,288192.6618,261979.7381,365154.017,644222.395,272773.7235,61500.3061,96531.33138,40968.90709,91322.29923,61584.75094,69875.25203,249730.7318,213084.5624,105954.6462,169083.2173,475989.6161,198838.6549,x,x,x,x,,,,,,,,,,
6.63_451.2181m/z,,451.2180567,1,6.627033333,2.96265,248,1.26E-09,2.03E-08,6.606557869,HI_V,CK_V,100 - 18.7 - 1.91,1460869.098,23.27,179606.6556,292919.7115,150644.5623,223352.5186,275209.1739,205011.9187,1823354.176,1619080.594,1047881.602,1289722.194,1916900.526,1424869.48,118872.4846,271481.9576,95902.01941,140058.0623,251563.845,156147.1618,1460851.013,1197119.586,423803.4792,597201.0929,1416319.508,1038659.909,x,x,x,x,,,,,,,,,,
7.98_623.2331m/z,,623.2331334,1,7.980566667,0.541033333,5,5.84E-08,6.37E-07,16.7858675,CK_V,HI_V,100 - 32.7 - 7.26 - 0.751 - 0.0445,670637.8021,54.56,646692.2248,1016521.723,276781.517,384922.5969,1201956.341,496952.4104,47548.47346,43221.55188,17951.04679,31171.5117,36962.25653,21487.16852,428012.5994,942126.1059,176202.2208,241374.0996,1098687.062,378503.4009,38095.30619,31957.25184,7260.091282,14433.85323,27309.90172,15663.09111,x,x,x,x,,,,,,,,,,
7.95_491.2493m/z,,491.2493187,1,7.952233333,1.33905,157,9.19E-06,4.80E-05,2.735700352,CK_V,HI_V,100 - 20.2 - 4.14 - 0.93 - 0.166,726219.6838,23.96,624125.7578,853378.6259,598287.4533,592574.7724,1021466.826,667484.6672,262083.0408,316574.3109,183727.4268,155386.5703,215897.0238,306460.1008,413077.0059,790922.8734,380876.5088,371586.9197,933704.7846,508389.1561,209978.0069,234069.4524,74306.41258,71951.17676,159517.4931,223394.3704,x,x,x,x,,,,,,,,,,
7.92_355.1029m/z,,355.1029015,1,7.923483333,0.429016667,13,2.85E-05,0.000117869,4.834405595,HI_V,CK_V,100 - 10.9 - 0.344,194259.1226,25.14,50872.48886,47626.69684,37510.97598,29298.52691,27781.89539,48005.18527,191201.8055,251548.0205,94874.71142,226850.3637,178613.7551,287407.9516,33669.90565,44141.06796,23879.90839,18372.27954,25394.93988,36563.11047,153188.7523,185990.1621,38370.96929,105042.2221,131970.4086,209506.2888,x,x,x,x,,,,,,,,,,
7.89_769.1829m/z,,769.1829416,1,7.894333333,0.94015,6,0.000151615,0.000508125,6.369796502,CK_V,HI_V,100 - 26.2 - 1.05,303583.7214,23.93,380836.178,366949.2587,254098.4494,308823.7298,187288.6714,323506.0414,112809.3936,42937.67479,12143.81742,4290.412378,71356.99623,33099.16594,252056.0419,340093.545,161761.9252,193654.6472,171197.2666,246398.1144,90381.62693,31747.35814,4911.425164,1986.659586,52722.77012,24127.66724,x,x,x,x,,,,,,,,,,
7.89_607.2230m/z,,607.2230484,1,7.894333333,0.56665,5,4.51E-08,5.11E-07,3.061024734,CK_V,HI_V,100 - 20,230177.6284,20.11,171623.6279,321767.1862,239154.6025,187444.132,242839.077,218237.1447,82916.55973,102636.7817,66437.1742,70691.10964,58204.85875,69291.2,113588.9258,298218.188,152248.5046,117540.9263,221974.9112,166220.1445,66431.82213,75887.82305,26869.73939,32733.25691,43005.1929,50509.88352,x,x,x,x,,,,,,,,,,
7.89_593.2239m/z,,593.2239107,1,7.894333333,0.34045,31,7.79E-08,8.15E-07,3.811982362,CK_V,HI_V,100 - 28.2 - 3.91,439913.5337,23.66,365511.1059,601778.1704,324449.3432,376817.931,507706.7095,463217.9423,140574.9571,140809.8813,66808.38515,83662.53746,119706.6774,109632.2489,241913.1583,557736.1622,206548.094,236291.8922,464085.7358,352809.5706,112627.0865,104112.3385,27019.87133,38739.6286,88446.37485,79916.52795,x,x,x,x,,,,,,,,,,
7.89_621.2182m/z,,621.218179,1,7.894333333,0.485733333,52,9.10E-06,4.76E-05,2.215603457,CK_V,HI_V,100 - 31.2,262248.4371,18.54,280961.9666,333362.8351,190722.347,275058.7685,228602.2402,264782.4652,157069.8153,141286.8616,67651.28313,84669.49356,117447.9559,125798.0753,185954.3954,308965.1926,121415.9871,172481.5927,208961.2701,201671.3501,125842.5828,104465.0093,27360.77158,39205.8959,86777.49777,91700.62188,x,x,x,x,,,,,,,,,,
7.87_915.2757m/z,,915.2757162,1,7.86635,0.254516667,18,3.83E-08,4.44E-07,7.127887749,CK_V,HI_V,100 - 39 - 7.42 - 0.111,406564.7653,29.74,447246.7563,298646.7905,383123.5442,576316.8293,199237.0235,534817.6482,54819.82007,55555.63582,48953.36346,51156.68412,63940.71902,27302.95223,296009.8164,276789.892,243900.749,361392.0224,182119.0442,407343.4285,43921.02793,41076.85559,19798.61628,23687.91341,47243.18579,19902.51196,x,x,x,x,,,,,,,,,,
7.84_757.2195m/z,,757.2195419,1,7.838683333,0.338833333,6,4.82E-05,0.00018715,3.261033186,CK_V,HI_V,100 - 26.7 - 5.04,267162.1175,33.45,262548.7982,365719.5827,210835.1025,136348.8098,260960.4697,366559.9419,122633.6417,107497.6665,51378.0873,80078.6429,142275.1518,42969.74977,173767.6584,338953.8646,134219.993,85500.49144,238539.3562,279190.0829,98252.70484,79481.87543,20779.26753,37080.11948,105121.2988,31322.83834,x,x,x,x,,,,,,,,,,
7.81_705.1637m/z,,705.1636643,1,7.811183333,0.4544,0,4.58E-09,6.68E-08,2.468005946,HI_V,CK_V,100 - 23.8 - 1.38,327412.4264,6.91,138168.678,130747.1853,138241.5695,143794.3263,126091.5554,118933.1141,290162.6956,319611.3948,422594.8659,343644.7639,269745.2057,371846.205,91446.80076,121178.2629,88006.13495,90169.36475,115258.0637,90585.31001,232475.1129,236315.0186,170913.5594,159123.4372,199303.7154,271057.6307,x,x,x,x,,,,,,,,,,
7.76_473.2021m/z,,473.2020541,1,7.756183333,0.36495,133,6.73E-10,1.15E-08,4.705440273,HI_V,CK_V,100 - 17.1,531206.5522,12.92,97004.89135,116156.498,94673.58381,121790.9788,132474.6058,115251.4282,585665.3332,508007.8952,469430.1502,400843.0595,654532.1623,591943.5176,64202.5899,107655.4162,60270.26621,76371.68637,121092.6974,87781.15693,469228.5276,375612.0625,189855.5433,185608.8964,483607.0821,431497.7677,x,x,x,x,,,,,,,,,,
7.76_489.2333m/z,,489.2332757,1,7.756183333,0.82555,187,0.000134024,0.000456799,2.405095754,CK_V,HI_V,100 - 22.7,734016.4306,24.91,642844.0149,901592.5647,584865.3855,622444.1061,1024967.018,627385.4943,279961.0803,369198.5466,185299.1159,171761.1414,210069.7723,369402.4678,425465.6656,835608.2052,372331.8698,390317.1361,936904.2482,477847.6536,224301.6926,272978.8825,74942.06389,79533.36137,155211.975,269276.2663,x,x,x,x,,,,,,,,,,
7.67_359.2071m/z,,359.2070686,1,7.670716667,0.91445,2,5.33E-07,4.20E-06,3.764216619,HI_V,CK_V,100 - 10.1,162694.3954,25.82,41606.94525,33454.82784,69789.1739,45440.18675,29335.88104,39700.88032,202299.394,218524.0405,153275.5099,162688.3296,194669.7469,81347.89039,27537.51492,31006.38774,44428.57152,28494.25897,26815.41072,30238.14334,162080.0164,161572.8148,61990.49034,75332.2294,143833.5252,59298.61899,x,x,x,x,,,,,,,,,,
7.67_429.2122m/z,,429.2122048,1,7.670716667,1.248566667,115,5.98E-05,0.000226289,2.267256852,CK_V,HI_V,100 - 22,1009981.839,26.08,836395.4517,1303720.204,829005.9557,822535.8832,1390689.602,877543.9355,484741.9293,543398.8389,304513.169,270980.1081,307132.5711,552802.0539,553567.4896,1208305.55,527754.4974,515789.0438,1271204.802,668380.6277,388369.823,401779.501,123156.7958,125476.337,226927.7127,402965.5621,x,x,x,x,,,,,,,,,,
7.64_517.2645m/z,,517.2644968,1,7.642133333,0.60585,120,3.29E-06,1.98E-05,7.988901771,CK_V,HI_V,100 - 19.9,157603.6692,16.37,148891.4826,183073.517,115154.1242,177595.4682,146595.2493,174312.1738,11258.3383,24585.36631,11950.68539,4667.880938,9743.981024,31305.2687,98543.67817,169675.0161,73308.40812,111365.1071,134000.1282,132764.726,9020.054979,18177.98549,4833.31517,2161.445007,7199.429611,22820.00421,x,x,x,x,,,,,,,,,,
7.64_407.1917m/z,,407.1916962,1,7.642133333,0.595483333,110,5.98E-06,3.33E-05,2.103951843,HI_V,CK_V,100 - 14.3,403793.238,20.57,140149.3207,207428.5604,184428.9971,176066.4018,266533.6245,176921.0812,414325.7543,432909.1746,323955.6909,322284.5699,572917.7801,429229.7582,92757.68715,192247.6004,117409.5699,110406.2727,243633.6785,134751.7982,331953.1695,320085.3953,131020.0967,149232.6783,423305.5483,312887.4243,x,x,x,x,,,,,,,,,,
7.64_457.2439m/z,,457.2438937,1,7.642133333,0.3422,16,5.30E-07,4.18E-06,9.700479825,CK_V,HI_V,100 - 17.2,175038.4504,14.97,172653.8472,205741.352,126808.4359,185453.0246,181479.8001,178094.2424,8765.630743,23721.1055,5431.485744,8926.153944,13012.63775,29543.20758,114270.7754,190683.8728,80727.67377,116292.359,165887.48,135645.3355,7022.925508,17538.96631,2196.700992,4133.222576,9614.506563,21535.54815,x,x,x,x,,,,,,,,,,
7.64_427.1601m/z,,427.1600985,1,7.642133333,0.7454,80,2.78E-05,0.000115394,5.032920656,CK_V,HI_V,100 - 20.1,1612455.817,36.16,1916881.444,892959.2077,1585616.133,2353469.549,965630.3804,1960178.187,288780.0004,448341.678,264920.451,346425.5171,732245.3334,151082.0859,1268686.058,827606.693,1009421.03,1475794.349,882665.6755,1492968.129,231367.3129,331495.9156,107143.9832,160411.0547,541026.1702,110131.4245,x,x,x,x,,,,,,,,,,
7.61_681.3484m/z,,681.3484192,1,7.612916667,0.2268,21,2.21E-10,4.17E-09,8599.128836,CK_V,HI_V,100 - 31.6 - 0.746,113195.2282,26.8,123030.3912,136798.4881,94546.44708,152341.6664,68740.48722,103713.8894,0,0,0,0,0,0,81427.54085,126786.6924,60189.32954,95529.16051,62834.46525,78993.59985,0,0,0,0,0,0,x,x,x,x,,,,,,,,,,
7.61_813.2433m/z,,813.2433284,1,7.612916667,0.311166667,0,8.59E-07,6.31E-06,5.553139393,CK_V,HI_V,100 - 33.9 - 5,574215.6717,22.46,468655.5654,504160.4086,552063.8521,792265.5376,467020.6563,661128.0101,68533.02481,111287.2089,75491.5143,51798.5282,73389.51761,64018.38648,310179.2152,467262.6979,351450.0454,496807.3641,426895.3333,503547.6134,54907.8945,82283.79612,30531.66153,23985.11694,54224.51715,46666.26129,x,x,x,x,,,,,,,,,,
7.61_527.2123m/z,,527.2123213,1,7.612916667,0.2818,29,3.27E-07,2.76E-06,4.660212153,CK_V,HI_V,100 - 21.9,313948.3814,7.52,307642.2985,299945.2963,292336.8528,318899.5601,306229.6458,358636.6349,82074.37629,96643.91916,53351.93925,35783.39432,61435.41476,45244.0584,203612.7462,277993.3648,186104.9221,199972.9161,279919.1105,273155.3025,65757.07416,71456.80637,21577.5689,16569.36842,45392.1188,32980.69769,x,x,x,x,,,,,,,,,,
7.98_475.2542m/z,,475.2542017,1,7.980566667,1.114466667,1,2.95E-08,3.56E-07,2.779733706,CK_V,HI_V,100 - 22.2 - 0.779,719194.7363,11.12,604571.2095,700476.9945,691999.1704,729680.1321,850816.0504,737624.8608,219506.1556,258265.7678,174616.5881,224344.6483,253687.2379,298819.7372,400134.8478,649211.5697,440534.4399,457561.8222,777715.9243,561811.3777,175865.8817,190957.1458,70621.64026,103881.9598,187439.1389,217824.9204,x,x,x,x,,,,,,,,,,
7.58_371.0977m/z,,371.0977196,1,7.584816667,1.4913,14,3.22E-08,3.83E-07,6.408903598,HI_V,CK_V,100 - 15.7,2732283.671,28.5,641697.114,572429.4412,223814.4013,408922.8878,347856.4834,363237.0168,3988968.441,2814122.741,1515060.304,1994827.99,3340321.056,3273213.028,424706.5903,530535.3623,142482.7603,256424.0048,317969.4675,276659.1796,3195916.989,2080712.636,612748.4504,923697.7243,2468026.802,2386011.626,x,x,x,x,,,,,,,,,,
7.98_409.2074m/z,,409.207368,1,7.980566667,0.5713,16,1.80E-11,3.83E-10,11.1810339,HI_V,CK_V,100 - 17.2 - 5.97 - 0.746,950109.1925,20.98,67765.29914,105317.2162,70380.98789,87033.40598,107244.0493,72109.49045,1087428.204,954720.2617,658957.5218,712779.1454,1472445.126,1055949.445,44850.39517,97609.42298,44805.32695,54576.19316,98029.89125,54922.13499,871235.3386,705903.2939,266507.6758,330049.7475,1087929.565,769735.3122,x,x,x,x,,,,,,,,,,
7.98_731.2756m/z,,731.2755543,1,7.980566667,0.5713,4,7.00E-09,9.82E-08,13.63034585,CK_V,HI_V,100 - 24.3 - 3.37,248253.9754,16.25,255605.1176,218544.7591,198014.3178,289543.0965,228651.6238,299164.9377,9688.450122,29429.98922,9602.385406,19307.35442,23360.18577,12072.32038,169171.9904,202550.2439,126058.1375,181564.3061,209006.4108,227858.7325,7762.278093,21760.01407,3883.572661,8940.19907,17259.88718,8800.128968,x,x,x,x,,,,,,,,,,
8.24_699.1767m/z,,699.1767044,1,8.2402,0.256733333,20,1.31E-10,2.57E-09,5.98481865,CK_V,HI_V,100 - 28.4 - 3.03,150532.7213,18.32,143172.7046,162689.7561,150486.5469,187018.2858,103287.5467,156541.4878,20820.23254,31247.28642,30474.41204,21084.64089,21454.49724,28500.83064,94758.71072,150783.0703,95801.42504,117273.8902,94413.32215,119229.6974,16680.93791,23103.69152,12325.02014,9763.164998,15851.85176,20775.70653,x,x,x,x,,,,,,,,,,
8.24_675.2492m/z,,675.2492371,1,8.2402,0.598733333,1,1.49E-10,2.88E-09,31.41676566,CK_V,HI_V,100 - 29.1,183573.1897,23.93,207456.58,186761.2865,111696.7491,176888.905,244914.6504,173720.967,3230.340476,11046.43096,3570.065289,5403.951287,4544.459503,8240.230197,137304.9291,173092.8909,71107.40434,110922.0412,223872.1562,132314.4338,2588.112732,8167.535889,1443.871223,2502.279661,3357.71552,6006.723328,x,x,x,x,,,,,,,,,,
8.24_211.1331m/z,,211.1331378,1,8.2402,1.13815,28,9.39E-08,9.54E-07,6.783963238,CK_V,HI_V,100 - 7.99,274918.3585,16.79,349030.5906,119978.1769,309030.72,411768.0826,129646.0234,330056.5577,41320.00905,46581.85697,47447.31972,44450.38165,28755.85246,39926.93792,231005.5458,111197.4,196732.4254,258208.1462,118507.1402,251387.3098,33105.13003,34441.80206,19189.51447,20582.58485,21246.52493,29104.77786,x,x,x,x,,,,,,,,,,
8.18_1001.2758m/z,,1001.275756,1,8.182433333,0.286983333,0,2.56E-08,3.16E-07,1424.176923,CK_V,HI_V,100 - 43.5 - 8.94 - 0.262,494058.2464,30.03,307313.8279,736148.5555,385623.1381,540359.259,533769.1037,461135.5943,0,3469.079145,0,0,0,0,203395.3483,682272.4558,245492.0185,338844.0446,487908.9101,351223.5519,0,2564.97583,0,0,0,0,x,x,x,x,,,,,,,,,,
8.18_475.2178m/z,,475.2177533,1,8.182433333,1.504533333,188,1.13E-06,7.98E-06,6.774937594,CK_V,HI_V,100 - 19.4,1009742.277,14.35,1012387.839,1004070.838,839284.4374,1254533.415,892315.1402,1055861.993,151596.5748,177500.2787,82752.27046,50000.60351,63486.58192,212555.4144,670047.8741,930586.4574,534297.8942,786682.5065,815649.5093,804196.4319,121457.4836,131240.5701,33468.18958,23152.59456,46907.64244,154942.4634,x,x,x,x,,,,,,,,,,
8.12_545.1296m/z,,545.1296487,1,8.1242,1.682783333,11,5.69E-10,1.00E-08,61.97273997,HI_V,CK_V,100 - 20.5,346632.913,48.9,3401.305118,7450.448454,4058.547788,4309.274769,3994.137718,10346.1623,283679.3026,198803.9088,97182.67845,286098.4972,732869.6445,543107.9934,2251.150376,6905.176578,2583.717081,2702.224618,3650.970742,7880.146138,227280.6908,146992.0978,39304.39961,132476.8512,541487.4482,395899.0678,x,x,x,x,,,,,,,,,,
8.12_382.5917m/z,,382.5916938,1,8.1242,0.458666667,0,1.51E-07,1.42E-06,321.9129336,CK_V,HI_V,100 - 2.83,207639.8616,27.77,204347.4471,161485.3608,217327.4417,281175.3542,125922.6544,255580.9116,0,6450.186991,0,0,0,0,135247.1526,149666.8205,138353.089,176317.131,115103.6743,194662.9943,0,4769.154302,0,0,0,0,x,x,x,x,,,,,,,,,,
8.12_397.0951m/z,,397.0951294,1,8.1242,0.545233333,1,3.59E-05,0.000143998,254.1577504,CK_V,HI_V,100 - 6.88,222347.0725,17.75,216340.5705,253907.6708,184671.0672,271483.6273,170403.6795,237275.8196,465.2491478,6832.686542,0,0,382.5603033,0,143184.7893,235325.0697,117563.6744,170239.7225,155762.9937,180720.9358,372.7524241,5051.967712,0,0,282.6581834,0,x,x,x,x,,,,,,,,,,
8.12_765.1874m/z,,765.1873603,1,8.1242,0.882183333,0,2.59E-11,5.46E-10,24.38262726,CK_V,HI_V,100 - 34.8 - 8.32 - 0.47,1387282.951,19.75,1400470.931,1264075.203,1222904.126,1707864.865,1025848.941,1702533.637,45137.93234,95550.79993,32320.5806,44521.14608,45884.71235,88814.77666,926900.2793,1171562.026,778514.4942,1070953.868,937710.3977,1296733.366,36164.00756,70648.57332,13071.68145,20615.35206,33902.33991,64741.61256,x,x,x,x,,,,,,,,,,
8.12_795.1979m/z,,795.1979242,1,8.1242,0.658133333,3,0.000583318,0.001596758,118.5501927,CK_V,HI_V,100 - 36.3 - 8.63 - 0.647 - 0.111,2001433.725,20.43,1680755.279,2604747.127,1462396.288,2241474.555,1908367.703,2110861.397,9767.69611,67919.78915,3379.881778,1502.084133,14421.66704,19893.62055,1112406.193,2414114.93,930977.8932,1405565.448,1744405.211,1607735.873,7825.769095,50218.69212,1366.953722,695.5345033,10655.58076,14501.47287,x,x,x,x,,,,,,,,,,
8.12_382.0900m/z,,382.090004,1,8.1242,0.5151,0,2.93E-06,1.79E-05,266.9842263,CK_V,HI_V,100 - 9.25,610317.7132,28.29,645457.2578,459083.573,641891.4178,800753.7949,354792.361,759927.8744,0,21926.22312,0,0,0,0,427195.2377,425484.8759,408635.2821,502130.1108,324309.4308,578798.45,0,16211.86199,0,0,0,0,x,x,x,x,,,,,,,,,,
8.12_263.1398m/z,,263.1397555,1,8.1242,0.686933333,12,5.22E-07,4.12E-06,26.61197775,CK_V,HI_V,100 - 14.6,942339.9693,61.93,1933454.757,581853.9186,598997.5875,1121540.667,301832.9545,1116359.931,16292.48308,45269.69262,18373.35657,16572.6615,5649.611587,52807.05658,1279655.089,539270.0957,381328.5882,703286.5072,275900.1727,850274.6372,13053.35558,33471.61092,7430.889541,7673.909622,4174.267258,38493.75212,x,x,x,x,,,,,,,,,,
13.49_711.5587m/z,,711.558722,1,13.48508333,0.3051,0,0.009906834,0.018120295,16.32331969,CK_V,HI_V,100 - 45.4 - 10.2 - 0.583,277642.7436,35.1,449388.7982,256978.6489,244797.7902,227354.554,319958.0766,167378.5936,16204.66346,4651.631429,43420.84169,0,32292.25012,62036.47926,297427.5247,238171.2937,155841.0212,142567.6258,292468.0267,127483.7702,12982.99548,3439.334096,17561.05244,0,23859.42472,45221.54821,x,x,x,x,,,,,,,,,,
8.07_535.1453m/z,,535.1452996,1,8.066666667,0.487083333,22,4.21E-08,4.82E-07,6.544121956,HI_V,CK_V,100 - 21,167153.5045,11.53,40985.9163,44511.24933,11957.82636,13989.66455,28282.72806,13527.86244,158972.0913,166093.8362,142952.196,139675.4381,168824.4006,187517.4726,27126.48754,41253.62899,7612.486492,8772.523908,25852.74219,10303.48547,127366.6651,122806.848,57815.34659,64676.19511,124737.4544,136691.0329,x,x,x,x,,,,,,,,,,
8.07_529.1917m/z,,529.1916658,1,8.066666667,0.574066667,24,0.000339929,0.001009851,6.73731255,CK_V,HI_V,100 - 27.1,167826.2946,49.26,233396.2256,238242.593,73109.93017,93020.86709,254520.4376,114667.7143,8665.891015,12279.02126,2417.101975,7460.607527,11648.34452,71482.77182,154473.0575,220806.4633,46542.60224,58330.76108,232652.6366,87336.57168,6943.015151,9078.891381,977.5686722,3454.606727,8606.486017,52107.4318,x,x,x,x,,,,,,,,,,
8.04_473.2021m/z,,473.2021236,1,8.038266667,0.686933333,133,7.15E-09,1.00E-07,3.532105436,HI_V,CK_V,100 - 16.5,340570.3161,11.14,97129.1919,101354.8134,77771.70875,110355.1314,93793.1024,98124.05302,343692.0194,292820.0205,327237.2222,275679.1903,447891.6041,354464.2309,64284.8581,93937.01433,49510.34281,69200.58913,85734.6183,74736.1055,275362.2096,216505.9498,132347.2737,127652.2297,330928.8133,258387.0248,x,x,x,x,,,,,,,,,,
8.04_556.2979m/z,,556.2978521,1,8.038266667,0.317516667,2,9.59E-05,0.000340305,182.4221969,CK_V,HI_V,100 - 27.6 - 2.93,238813.7128,30.8,240682.1411,260514.2363,160818.3224,145387.9943,333279.3847,292200.1979,656.660665,7667.524304,0,0,0,0,159295.2334,241448.1241,102378.7493,91168.70895,304644.7991,222554.0441,526.109195,5669.232004,0,0,0,0,x,x,x,x,,,,,,,,,,
8.01_385.1626m/z,,385.1626467,1,8.009383333,0.4303,1,1.79E-11,3.83E-10,28.93744138,HI_V,CK_V,100 - 16,243555.4732,24.48,7188.252779,8720.352632,13764.94281,10965.82026,4257.650297,5602.706478,245889.9438,221780.9496,270670.9894,256251.7903,352435.7134,231942.5196,4757.537882,8082.140977,8762.917109,6876.356473,3891.842937,4267.296851,197004.2783,163980.9158,109469.7214,118656.4439,260400.3543,169074.7115,x,x,x,x,,,,,,,,,,
8.01_593.1311m/z,,593.1310554,1,8.009383333,0.541883333,28,4.00E-06,2.34E-05,6.876272107,HI_V,CK_V,100 - 35.3 - 5.82 - 0.337 - 6.21 - 1.26 - 0.289,945655.896,40.6,230952.4059,92085.73657,105643.4381,226322.7928,33756.99226,136385.6454,551488.4351,855919.0241,476265.8105,1187656.143,1429018.122,1070965.061,152855.6179,85346.30838,67253.79857,141920.6375,30856.6704,103878.0164,441846.3784,632851.4044,192620.1462,549939.7851,1055843.126,780680.9596,x,x,x,x,,,,,,,,,,
8.01_515.2485m/z,,515.2485004,1,8.009383333,0.4578,111,2.42E-08,3.03E-07,16.78006937,CK_V,HI_V,100 - 21.2,217525.8145,15.64,211905.6953,249921.9121,156140.5088,221113.5932,247961.1135,218112.0641,6407.856202,25634.52355,3321.18391,9977.119693,8288.026473,14435.88574,140249.5716,231631.0145,99400.80063,138654.0953,226656.8743,166124.877,5133.902864,18953.71381,1343.214055,4619.86838,6123.684258,10523.05209,x,x,x,x,,,,,,,,,,
8.01_455.2280m/z,,455.228,1,8.009383333,0.994633333,13,4.37E-09,6.40E-08,5.942056277,CK_V,HI_V,100 - 22.4,690788.1292,15.32,671080.0053,803164.2178,515532.6113,665382.0938,798638.1475,690931.6996,71303.72306,157641.2608,69262.21574,111311.2771,148892.8224,109664.1455,444153.6275,744383.4796,328193.8474,417242.3367,730021.0249,526247.5694,57127.74701,116557.1631,28012.29446,51542.27525,110010.8253,79939.77899,x,x,x,x,,,,,,,,,,
